H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20240408B08,合計（確報値）,約定量合計（TSO別）[MW],65,255,205.648,87,104,239.97,181.324,87,141,1365.942
20240408B08,合計（確報値）,（内訳）自エリアからの約定量[MW],0,255,205.648,0,104,239.97,181.324,87,92,1164.942
20240409B01,システム約定結果,募集量（TSO別）[MW],67,227,212,136,36,198,82,35,139,1132
20240409B01,システム約定結果,応札量合計（電源属地別）[MW],0,320,42.322,0,126,327.97,181.324,96,50,1143.616
20240409B01,システム約定結果,落札量合計（電源属地別）[MW],0,320,42.322,0,126,327.97,181.324,96,50,1143.616
20240409B01,システム約定結果,応札件数（電源属地別）[件],0,4,2,0,2,10,7,7,1,33
20240409B01,システム約定結果,落札件数（電源属地別）[件],0,4,2,0,2,10,7,7,1,33
20240409B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,2.4,0.34,0,0.34,11.95,0.74,6.02,11.22,11.95
20240409B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.79,0.34,0,0.34,0.34,0.36,0.34,11.22,0.34
20240409B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,1.06,0.34,0,0.34,5.23,0.46,2.35,11.22,2.61
20240409B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],2.4,2.4,0.34,11.95,0.34,11.95,0.74,6.02,11.95,11.95
20240409B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.79,0.79,0.34,0.34,0.34,0.34,0.36,0.34,0.34,0.34
20240409B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.54,0.93,0.34,5.91,0.34,2.76,0.46,2.42,11.34,2.61
20240409B01,システム約定結果,落札量合計（TSO別）[MW],67,253,42.322,50,100,239.97,181.324,93,117,1143.616
20240409B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,253,42.322,0,100,239.97,181.324,93,50,959.616
20240409B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,18,18
20240409B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,18,18
20240409B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,18,18
20240409B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,18,18
20240409B01,合計（確報値）,募集量（TSO別）[MW],67,227,212,136,36,198,82,35,139,1132
20240409B01,合計（確報値）,応札量合計（電源属地別）[MW],0,460,42.322,0,126,327.97,181.324,96,68,1301.616
20240409B01,合計（確報値）,約定量合計（電源属地別）[MW],0,320,42.322,0,126,327.97,181.324,96,68,1161.616
20240409B01,合計（確報値）,応札件数（電源属地別）[件],0,11,2,0,2,10,7,7,2,41
20240409B01,合計（確報値）,約定件数（電源属地別）[件],0,9,2,0,2,10,7,7,2,39
20240409B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0.79,0.34,0,0.34,11.95,0.74,6.02,11.22,11.95
20240409B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.45,0.34,0,0.34,0.34,0.36,0.34,7.25,0.34
20240409B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0.68,0.34,0,0.34,5.23,0.46,2.35,10.17,2.57
20240409B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.79,0.79,0.34,11.95,0.34,11.95,0.74,6.02,11.95,11.95
20240409B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.45,0.45,0.34,0.34,0.34,0.34,0.36,0.34,0.34,0.34
20240409B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.58,0.7,0.34,5.91,0.34,2.76,0.46,2.42,10.79,2.57
20240409B01,合計（確報値）,約定量合計（TSO別）[MW],67,253,42.322,50,100,239.97,181.324,93,135,1161.616
20240409B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,253,42.322,0,100,239.97,181.324,93,68,977.616
20240409B02,システム約定結果,募集量（TSO別）[MW],72,232,109,165,33,141,89,35,150,1026
20240409B02,システム約定結果,応札量合計（電源属地別）[MW],0,230,42.322,0,129,327.97,181.324,105,50,1065.616
20240409B02,システム約定結果,落札量合計（電源属地別）[MW],0,230,42.322,0,129,327.97,181.324,105,50,1065.616
20240409B02,システム約定結果,応札件数（電源属地別）[件],0,3,2,0,2,10,7,7,1,32
20240409B02,システム約定結果,落札件数（電源属地別）[件],0,3,2,0,2,10,7,7,1,32
20240409B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,2.18,0.34,0,0.44,11.36,1.48,4.75,9.39,11.36
20240409B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.98,0.34,0,0.34,0.37,0.81,0.34,9.39,0.34
20240409B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,1.24,0.34,0,0.37,5.17,0.99,1.85,9.39,2.71
20240409B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,2.18,0.34,11.36,0.44,11.36,1.48,4.75,11.36,11.36
20240409B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0.98,0.34,0.34,0.34,0.37,0.81,0.34,0.34,0.34
20240409B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,1.24,0.34,7.87,0.37,2.76,0.99,2.03,9.14,2.71
20240409B02,システム約定結果,落札量合計（TSO別）[MW],0,230,42.322,78.843,104,235.97,181.324,94,99.157,1065.616
20240409B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,230,42.322,0,104,235.97,181.324,94,50,937.616
20240409B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,31.843,31.843
20240409B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,31.843,31.843
20240409B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240409B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,31.843,31.843
20240409B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,31.843,31.843
20240409B02,合計（確報値）,募集量（TSO別）[MW],72,232,109,165,33,141,89,35,150,1026
20240409B02,合計（確報値）,応札量合計（電源属地別）[MW],0,280,42.322,0,129,327.97,181.324,105,81.843,1147.459
20240409B02,合計（確報値）,約定量合計（電源属地別）[MW],0,230,42.322,0,129,327.97,181.324,105,81.843,1097.459
20240409B02,合計（確報値）,応札件数（電源属地別）[件],0,5,2,0,2,10,7,7,2,35
20240409B02,合計（確報値）,約定件数（電源属地別）[件],0,4,2,0,2,10,7,7,2,34
20240409B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0.98,0.34,0,0.44,11.36,1.48,4.75,9.39,11.36
20240409B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0.34,0.37,0.81,0.34,5.64,0.34
20240409B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0.84,0.34,0,0.37,5.17,0.99,1.85,7.93,2.71
20240409B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0.98,0.34,11.36,0.44,11.36,1.48,4.75,11.36,11.36
20240409B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.37,0.81,0.34,0.34,0.34
20240409B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0.84,0.34,7.87,0.37,2.76,0.99,2.03,8.29,2.71
20240409B02,合計（確報値）,約定量合計（TSO別）[MW],0,230,42.322,78.843,104,235.97,181.324,94,131,1097.459
20240409B02,合計（確報値）,（内訳）自エリアからの約定量[MW],0,230,42.322,0,104,235.97,181.324,94,81.843,969.459
20240409B03,システム約定結果,募集量（TSO別）[MW],124,448,356,376,58,277,206,89,358,2292
20240409B03,システム約定結果,応札量合計（電源属地別）[MW],0,360,491.398,0,102,627.97,119.364,175,50,1925.732
20240409B03,システム約定結果,落札量合計（電源属地別）[MW],0,360,491.398,0,102,627.97,119.364,175,50,1925.732
20240409B03,システム約定結果,応札件数（電源属地別）[件],0,4,6,0,1,11,5,8,1,36
20240409B03,システム約定結果,落札件数（電源属地別）[件],0,4,6,0,1,11,5,8,1,36
20240409B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0.89,1.72,0,0.34,11.56,1.28,5.18,10.58,11.56
20240409B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.78,0.34,0,0.34,0.34,0.63,0.34,10.58,0.34
20240409B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0.84,1.55,0,0.34,2.81,0.89,1.71,10.58,1.97
20240409B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0.89,1.72,11.56,11.56,11.56,11.56,5.18,10.58,11.56
20240409B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0.78,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240409B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0.84,1.69,3.35,0.66,1.85,1.3,1.62,5.51,1.97
20240409B03,システム約定結果,落札量合計（TSO別）[MW],0,360,356,376,105,278.97,206,144.762,99,1925.732
20240409B03,システム約定結果,（内訳）自エリアからの落札量[MW],0,360,356,0,102,278.97,119.364,144.762,50,1411.096
20240409B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,6.68,6.68
20240409B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240409B03,合計（確報値）,募集量（TSO別）[MW],124,448,356,376,58,277,206,89,358,2292
20240409B03,合計（確報値）,応札量合計（電源属地別）[MW],0,360,491.398,0,102,627.97,119.364,175,127,2002.732
20240409B03,合計（確報値）,約定量合計（電源属地別）[MW],0,360,491.398,0,102,627.97,119.364,175,127,2002.732
20240409B03,合計（確報値）,応札件数（電源属地別）[件],0,4,6,0,1,11,5,8,2,37
20240409B03,合計（確報値）,約定件数（電源属地別）[件],0,4,6,0,1,11,5,8,2,37
20240409B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0.89,1.72,0,0.34,11.56,1.28,5.18,10.58,11.56
20240409B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.78,0.34,0,0.34,0.34,0.63,0.34,6.68,0.34
20240409B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0.84,1.55,0,0.34,2.81,0.89,1.71,8.22,2.15
20240409B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0.89,1.72,11.56,11.56,11.56,11.56,5.18,10.58,11.56
20240409B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0.78,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240409B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0.84,1.69,3.35,0.66,1.85,1.3,1.62,6.02,2.15
20240409B03,合計（確報値）,約定量合計（TSO別）[MW],0,360,356,376,105,278.97,206,144.762,176,2002.732
20240409B03,合計（確報値）,（内訳）自エリアからの約定量[MW],0,360,356,0,102,278.97,119.364,144.762,127,1488.096
20240409B04,システム約定結果,募集量（TSO別）[MW],100,419,564,351,50,244,162,87,236,2213
20240409B04,システム約定結果,応札量合計（電源属地別）[MW],0,270,509.515,0,102,205.5,119.364,245,50,1501.379
20240409B04,システム約定結果,落札量合計（電源属地別）[MW],0,270,509.515,0,102,205.5,119.364,245,50,1501.379
20240409B04,システム約定結果,応札件数（電源属地別）[件],0,3,5,0,1,4,5,8,1,27
20240409B04,システム約定結果,落札件数（電源属地別）[件],0,3,5,0,1,4,5,8,1,27
20240409B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,1.06,1.72,0,0.34,14.14,0.79,10.76,17.43,17.43
20240409B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0.34,0.34,0.51,0.34,17.43,0.34
20240409B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0.82,1.59,0,0.34,9.61,0.62,2.33,17.43,3.04
20240409B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,1.06,1.72,0,0.34,14.14,0.79,10.76,17.43,17.43
20240409B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0.34,0.51,0.34,17.43,0.34
20240409B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0.82,1.59,0,0.34,9.61,0.62,2.33,17.43,3.04
20240409B04,システム約定結果,落札量合計（TSO別）[MW],0,270,509.515,0,102,205.5,119.364,245,50,1501.379
20240409B04,システム約定結果,（内訳）自エリアからの落札量[MW],0,270,509.515,0,102,205.5,119.364,245,50,1501.379
20240409B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240409B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240409B04,合計（確報値）,募集量（TSO別）[MW],100,419,564,351,50,244,162,87,236,2213
20240409B04,合計（確報値）,応札量合計（電源属地別）[MW],0,270,509.515,0,102,205.5,119.364,245,127,1578.379
20240409B04,合計（確報値）,約定量合計（電源属地別）[MW],0,270,509.515,0,102,205.5,119.364,245,127,1578.379
20240409B04,合計（確報値）,応札件数（電源属地別）[件],0,3,5,0,1,4,5,8,2,28
20240409B04,合計（確報値）,約定件数（電源属地別）[件],0,3,5,0,1,4,5,8,2,28
20240409B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,1.06,1.72,0,0.34,14.14,0.79,10.76,17.43,17.43
20240409B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0.34,0.34,0.51,0.34,12.75,0.34
20240409B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0.82,1.59,0,0.34,9.61,0.62,2.33,14.59,3.51
20240409B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,1.06,1.72,0,0.34,14.14,0.79,10.76,17.43,17.43
20240409B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0.34,0.51,0.34,12.75,0.34
20240409B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0.82,1.59,0,0.34,9.61,0.62,2.33,14.59,3.51
20240409B04,合計（確報値）,約定量合計（TSO別）[MW],0,270,509.515,0,102,205.5,119.364,245,127,1578.379
20240409B04,合計（確報値）,（内訳）自エリアからの約定量[MW],0,270,509.515,0,102,205.5,119.364,245,127,1578.379
20240409B05,システム約定結果,募集量（TSO別）[MW],103,469,415,373,64,308,159,95,227,2213
20240409B05,システム約定結果,応札量合計（電源属地別）[MW],0,270,585.006,0,102,205.5,119.364,279,50,1610.87
20240409B05,システム約定結果,落札量合計（電源属地別）[MW],0,270,585.006,0,102,205.5,119.364,279,50,1610.87
20240409B05,システム約定結果,応札件数（電源属地別）[件],0,3,5,0,1,4,5,8,1,27
20240409B05,システム約定結果,落札件数（電源属地別）[件],0,3,5,0,1,4,5,8,1,27
20240409B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0.98,1.72,0,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.43,0.34,0,0.34,0.34,0.34,0.34,17.97,0.34
20240409B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0.79,1.61,0,0.34,8.98,0.34,1.74,17.97,2.77
20240409B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0.98,1.72,1.72,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0.43,1.72,0.34,0.34,0.34,0.34,0.34,17.97,0.34
20240409B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0.79,1.72,1.34,0.34,8.98,0.34,1.74,17.97,2.77
20240409B05,システム約定結果,落札量合計（TSO別）[MW],0,270,415,170.006,102,205.5,119.364,279,50,1610.87
20240409B05,システム約定結果,（内訳）自エリアからの落札量[MW],0,270,415,0,102,205.5,119.364,279,50,1440.864
20240409B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240409B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240409B05,合計（確報値）,募集量（TSO別）[MW],103,469,415,373,64,308,159,95,227,2213
20240409B05,合計（確報値）,応札量合計（電源属地別）[MW],0,270,585.006,0,102,205.5,119.364,279,127,1687.87
20240409B05,合計（確報値）,約定量合計（電源属地別）[MW],0,270,585.006,0,102,205.5,119.364,279,127,1687.87
20240409B05,合計（確報値）,応札件数（電源属地別）[件],0,3,5,0,1,4,5,8,2,28
20240409B05,合計（確報値）,約定件数（電源属地別）[件],0,3,5,0,1,4,5,8,2,28
20240409B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0.98,1.72,0,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.43,0.34,0,0.34,0.34,0.34,0.34,13.23,0.34
20240409B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0.79,1.61,0,0.34,8.98,0.34,1.74,15.1,3.25
20240409B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0.98,1.72,1.72,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0.43,1.72,0.34,0.34,0.34,0.34,0.34,13.23,0.34
20240409B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0.79,1.72,1.34,0.34,8.98,0.34,1.74,15.1,3.25
20240409B05,合計（確報値）,約定量合計（TSO別）[MW],0,270,415,170.006,102,205.5,119.364,279,127,1687.87
20240409B05,合計（確報値）,（内訳）自エリアからの約定量[MW],0,270,415,0,102,205.5,119.364,279,127,1517.864
20240409B06,システム約定結果,募集量（TSO別）[MW],99,371,472,328,45,300,224,129,347,2315
20240409B06,システム約定結果,応札量合計（電源属地別）[MW],0,230,515.849,0,102,455.5,119.364,221,50,1693.713
20240409B06,システム約定結果,落札量合計（電源属地別）[MW],0,230,515.849,0,102,455.5,119.364,221,50,1693.713
20240409B06,システム約定結果,応札件数（電源属地別）[件],0,3,5,0,1,5,5,8,1,28
20240409B06,システム約定結果,落札件数（電源属地別）[件],0,3,5,0,1,5,5,8,1,28
20240409B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,2.84,1.72,0,0.34,9.52,1.71,7.11,12.08,12.08
20240409B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0.78,0.34,0,0.34,0.34,1.27,0.34,12.08,0.34
20240409B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,2.39,1.6,0,0.34,3.15,1.45,1.95,12.08,2.39
20240409B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,2.84,1.72,1.72,0.34,9.52,9.52,7.11,12.08,12.08
20240409B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0.78,0.34,0.34,0.34,0.34,1.27,0.34,9.52,0.34
20240409B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,2.39,1.66,0.63,0.34,1.36,5.22,1.95,12.01,2.39
20240409B06,システム約定結果,落札量合計（TSO別）[MW],0,230,472,93.349,102,300,224,221,51.364,1693.713
20240409B06,システム約定結果,（内訳）自エリアからの落札量[MW],0,230,472,0,102,300,119.364,221,50,1494.364
20240409B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240409B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240409B06,合計（確報値）,募集量（TSO別）[MW],99,371,472,328,45,300,224,129,347,2315
20240409B06,合計（確報値）,応札量合計（電源属地別）[MW],0,280,515.849,0,102,455.5,119.364,221,127,1820.713
20240409B06,合計（確報値）,約定量合計（電源属地別）[MW],0,230,515.849,0,102,455.5,119.364,221,127,1770.713
20240409B06,合計（確報値）,応札件数（電源属地別）[件],0,5,5,0,1,5,5,8,2,31
20240409B06,合計（確報値）,約定件数（電源属地別）[件],0,4,5,0,1,5,5,8,2,30
20240409B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,2.84,1.72,0,0.34,9.52,1.71,7.11,12.08,12.08
20240409B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0.41,0.34,0,0.34,0.34,1.27,0.34,8.02,0.34
20240409B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,2.31,1.6,0,0.34,3.15,1.45,1.95,9.62,2.63
20240409B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,2.84,1.72,1.72,0.34,9.52,9.52,7.11,12.08,12.08
20240409B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0.41,0.34,0.34,0.34,0.34,1.27,0.34,8.02,0.34
20240409B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,2.31,1.66,0.63,0.34,1.36,5.22,1.95,9.62,2.63
20240409B06,合計（確報値）,約定量合計（TSO別）[MW],0,230,472,93.349,102,300,224,221,128.364,1770.713
