H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20240408B04,システム約定結果,（内訳）自エリアからの落札量[MW],86,60,0,0,112,67.5,109.464,98,50,582.964
20240408B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240408B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,12.75,12.75
20240408B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240408B04,合計（確報値）,募集量（TSO別）[MW],119,386,856,564,112,485,254,116,398,3290
20240408B04,合計（確報値）,応札量合計（電源属地別）[MW],86,60,0,0,162,67.5,109.464,98,127,709.964
20240408B04,合計（確報値）,約定量合計（電源属地別）[MW],86,60,0,0,112,67.5,109.464,98,127,659.964
20240408B04,合計（確報値）,応札件数（電源属地別）[件],1,3,0,0,2,3,4,5,2,20
20240408B04,合計（確報値）,約定件数（電源属地別）[件],1,3,0,0,2,3,4,5,2,20
20240408B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.19,0.92,0,0,0.34,0.34,0.8,13.17,17.43,17.43
20240408B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.19,0.41,0,0,0.34,0.34,0.49,0.9,12.75,0.34
20240408B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.19,0.75,0,0,0.34,0.34,0.62,3.03,14.59,3.68
20240408B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.19,0.92,0,0,0.34,0.34,0.8,13.17,17.43,17.43
20240408B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.19,0.41,0,0,0.34,0.34,0.49,0.9,12.75,0.34
20240408B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.19,0.75,0,0,0.34,0.34,0.62,3.03,14.59,3.68
20240408B04,合計（確報値）,約定量合計（TSO別）[MW],86,60,0,0,112,67.5,109.464,98,127,659.964
20240408B04,合計（確報値）,（内訳）自エリアからの約定量[MW],86,60,0,0,112,67.5,109.464,98,127,659.964
20240408B05,システム約定結果,募集量（TSO別）[MW],130,378,924,550,107,482,267,120,401,3359
20240408B05,システム約定結果,応札量合計（電源属地別）[MW],130,60,0,0,162,67.5,119.364,98,50,686.864
20240408B05,システム約定結果,落札量合計（電源属地別）[MW],130,60,0,0,115,67.5,119.364,98,50,639.864
20240408B05,システム約定結果,応札件数（電源属地別）[件],1,3,0,0,2,3,5,5,1,20
20240408B05,システム約定結果,落札件数（電源属地別）[件],1,3,0,0,2,3,5,5,1,20
20240408B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.94,0.87,0,0,0.34,0.34,0.34,11.71,17.97,17.97
20240408B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.94,0.47,0,0,0.34,0.34,0.34,0.87,17.97,0.34
20240408B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.94,0.73,0,0,0.34,0.34,0.34,2.77,17.97,3.06
20240408B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.94,0.87,0,0,0.34,0.34,0.34,11.71,17.97,17.97
20240408B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.94,0.47,0,0,0.34,0.34,0.34,0.87,17.97,0.34
20240408B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.94,0.73,0,0,0.34,0.34,0.34,2.77,17.97,3.06
20240408B05,システム約定結果,落札量合計（TSO別）[MW],130,60,0,0,115,67.5,119.364,98,50,639.864
20240408B05,システム約定結果,（内訳）自エリアからの落札量[MW],130,60,0,0,115,67.5,119.364,98,50,639.864
20240408B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240408B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,13.23,13.23
20240408B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240408B05,合計（確報値）,募集量（TSO別）[MW],130,378,924,550,107,482,267,120,401,3359
20240408B05,合計（確報値）,応札量合計（電源属地別）[MW],130,60,0,0,162,67.5,119.364,98,127,763.864
20240408B05,合計（確報値）,約定量合計（電源属地別）[MW],130,60,0,0,115,67.5,119.364,98,127,716.864
20240408B05,合計（確報値）,応札件数（電源属地別）[件],1,3,0,0,2,3,5,5,2,21
20240408B05,合計（確報値）,約定件数（電源属地別）[件],1,3,0,0,2,3,5,5,2,21
20240408B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.94,0.87,0,0,0.34,0.34,0.34,11.71,17.97,17.97
20240408B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.94,0.47,0,0,0.34,0.34,0.34,0.87,13.23,0.34
20240408B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.94,0.73,0,0,0.34,0.34,0.34,2.77,15.1,4.15
20240408B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.94,0.87,0,0,0.34,0.34,0.34,11.71,17.97,17.97
20240408B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.94,0.47,0,0,0.34,0.34,0.34,0.87,13.23,0.34
20240408B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.94,0.73,0,0,0.34,0.34,0.34,2.77,15.1,4.15
20240408B05,合計（確報値）,約定量合計（TSO別）[MW],130,60,0,0,115,67.5,119.364,98,127,716.864
20240408B05,合計（確報値）,（内訳）自エリアからの約定量[MW],130,60,0,0,115,67.5,119.364,98,127,716.864
20240408B06,システム約定結果,募集量（TSO別）[MW],106,342,817,498,106,469,249,104,408,3099
20240408B06,システム約定結果,応札量合計（電源属地別）[MW],107,60,0,0,162,67.5,150.344,98,50,694.844
20240408B06,システム約定結果,落札量合計（電源属地別）[MW],106,60,0,0,106,67.5,150.344,98,50,637.844
20240408B06,システム約定結果,応札件数（電源属地別）[件],2,3,0,0,2,3,6,5,1,22
20240408B06,システム約定結果,落札件数（電源属地別）[件],1,3,0,0,2,3,6,5,1,21
20240408B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.13,2.34,0,0,0.34,0.45,1.87,2.79,12.08,12.08
20240408B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],5.13,0.91,0,0,0.34,0.34,1.36,0.93,12.08,0.34
20240408B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],5.13,1.86,0,0,0.34,0.41,1.52,2.32,12.08,2.79
20240408B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.13,2.34,0,0,0.34,0.45,1.87,2.79,12.08,12.08
20240408B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],5.13,0.91,0,0,0.34,0.34,1.36,0.93,12.08,0.34
20240408B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],5.13,1.86,0,0,0.34,0.41,1.52,2.32,12.08,2.79
20240408B06,システム約定結果,落札量合計（TSO別）[MW],106,60,0,0,106,67.5,150.344,98,50,637.844
20240408B06,システム約定結果,（内訳）自エリアからの落札量[MW],106,60,0,0,106,67.5,150.344,98,50,637.844
20240408B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240408B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,8.02,8.02
20240408B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240408B06,合計（確報値）,募集量（TSO別）[MW],106,342,817,498,106,469,249,104,408,3099
20240408B06,合計（確報値）,応札量合計（電源属地別）[MW],107,80,0,0,162,67.5,150.344,98,127,791.844
20240408B06,合計（確報値）,約定量合計（電源属地別）[MW],106,60,0,0,106,67.5,150.344,98,127,714.844
20240408B06,合計（確報値）,応札件数（電源属地別）[件],2,4,0,0,2,3,6,5,2,24
20240408B06,合計（確報値）,約定件数（電源属地別）[件],1,3,0,0,2,3,6,5,2,22
20240408B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.13,2.34,0,0,0.34,0.45,1.87,2.79,12.08,12.08
20240408B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],5.13,0.4,0,0,0.34,0.34,1.36,0.93,8.02,0.34
20240408B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],5.13,1.69,0,0,0.34,0.41,1.52,2.32,9.62,3.34
20240408B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.13,2.34,0,0,0.34,0.45,1.87,2.79,12.08,12.08
20240408B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],5.13,0.4,0,0,0.34,0.34,1.36,0.93,8.02,0.34
20240408B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],5.13,1.69,0,0,0.34,0.41,1.52,2.32,9.62,3.34
20240408B06,合計（確報値）,約定量合計（TSO別）[MW],106,60,0,0,106,67.5,150.344,98,127,714.844
20240408B06,合計（確報値）,（内訳）自エリアからの約定量[MW],106,60,0,0,106,67.5,150.344,98,127,714.844
20240408B07,システム約定結果,募集量（TSO別）[MW],109,264,825,492,98,455,245,86,283,2857
20240408B07,システム約定結果,応札量合計（電源属地別）[MW],109,60,0,0,138,189.97,119.364,79,50,745.334
20240408B07,システム約定結果,落札量合計（電源属地別）[MW],109,60,0,0,98,189.97,119.364,79,50,705.334
20240408B07,システム約定結果,応札件数（電源属地別）[件],1,3,0,0,2,9,5,5,1,26
20240408B07,システム約定結果,落札件数（電源属地別）[件],1,3,0,0,2,9,5,5,1,26
20240408B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.71,3.48,0,0,1.95,2.25,3.95,7.06,6.08,7.06
20240408B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.71,3.07,0,0,1.1,1.79,3.29,0.34,6.08,0.34
20240408B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.71,3.34,0,0,1.62,2.11,3.56,3.54,6.08,3.23
20240408B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.71,3.48,0,0,1.95,2.25,3.95,7.06,6.08,7.06
20240408B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.71,3.07,0,0,1.1,1.79,3.29,0.34,6.08,0.34
20240408B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.71,3.34,0,0,1.62,2.11,3.56,3.54,6.08,3.23
20240408B07,システム約定結果,落札量合計（TSO別）[MW],109,60,0,0,98,189.97,119.364,79,50,705.334
20240408B07,システム約定結果,（内訳）自エリアからの落札量[MW],109,60,0,0,98,189.97,119.364,79,50,705.334
20240408B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240408B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,2.71,2.71
20240408B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240408B07,合計（確報値）,募集量（TSO別）[MW],109,264,825,492,98,455,245,86,283,2857
20240408B07,合計（確報値）,応札量合計（電源属地別）[MW],109,60,0,0,138,189.97,119.364,79,127,822.334
20240408B07,合計（確報値）,約定量合計（電源属地別）[MW],109,60,0,0,98,189.97,119.364,79,127,782.334
20240408B07,合計（確報値）,応札件数（電源属地別）[件],1,3,0,0,2,9,5,5,2,27
20240408B07,合計（確報値）,約定件数（電源属地別）[件],1,3,0,0,2,9,5,5,2,27
20240408B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.71,3.48,0,0,1.95,2.25,3.95,7.06,6.08,7.06
20240408B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.71,3.07,0,0,1.1,1.79,3.29,0.34,2.71,0.34
20240408B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.71,3.34,0,0,1.62,2.11,3.56,3.54,4.04,3.18
20240408B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.71,3.48,0,0,1.95,2.25,3.95,7.06,6.08,7.06
20240408B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.71,3.07,0,0,1.1,1.79,3.29,0.34,2.71,0.34
20240408B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.71,3.34,0,0,1.62,2.11,3.56,3.54,4.04,3.18
20240408B07,合計（確報値）,約定量合計（TSO別）[MW],109,60,0,0,98,189.97,119.364,79,127,782.334
20240408B07,合計（確報値）,（内訳）自エリアからの約定量[MW],109,60,0,0,98,189.97,119.364,79,127,782.334
20240408B08,システム約定結果,募集量（TSO別）[MW],131,277,849,511,104,479,257,85,279,2972
20240408B08,システム約定結果,応札量合計（電源属地別）[MW],131,80,0,0,136,189.97,181.324,79,50,847.294
20240408B08,システム約定結果,落札量合計（電源属地別）[MW],131,80,0,0,104,189.97,181.324,79,50,815.294
20240408B08,システム約定結果,応札件数（電源属地別）[件],1,4,0,0,2,9,7,5,1,29
20240408B08,システム約定結果,落札件数（電源属地別）[件],1,4,0,0,2,9,7,5,1,29
20240408B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.68,2.1,0,0,0.41,0.86,1.57,0.87,9.39,9.39
20240408B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.68,0.41,0,0,0.34,0.4,0.97,0.45,9.39,0.34
20240408B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.68,1.38,0,0,0.38,0.72,1.13,0.63,9.39,1.99
20240408B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.68,2.1,0,0,0.41,0.86,1.57,0.87,9.39,9.39
20240408B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.68,0.41,0,0,0.34,0.4,0.97,0.45,9.39,0.34
20240408B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.68,1.38,0,0,0.38,0.72,1.13,0.63,9.39,1.99
20240408B08,システム約定結果,落札量合計（TSO別）[MW],131,80,0,0,104,189.97,181.324,79,50,815.294
20240408B08,システム約定結果,（内訳）自エリアからの落札量[MW],131,80,0,0,104,189.97,181.324,79,50,815.294
20240408B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240408B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240408B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,5.64,5.64
20240408B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240408B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240408B08,合計（確報値）,募集量（TSO別）[MW],131,277,849,511,104,479,257,85,279,2972
20240408B08,合計（確報値）,応札量合計（電源属地別）[MW],131,100,0,0,136,189.97,181.324,79,127,944.294
20240408B08,合計（確報値）,約定量合計（電源属地別）[MW],131,80,0,0,104,189.97,181.324,79,127,892.294
20240408B08,合計（確報値）,応札件数（電源属地別）[件],1,5,0,0,2,9,7,5,2,31
20240408B08,合計（確報値）,約定件数（電源属地別）[件],1,4,0,0,2,9,7,5,2,30
20240408B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.68,2.1,0,0,0.41,0.86,1.57,0.87,9.39,9.39
20240408B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.68,0.38,0,0,0.34,0.4,0.97,0.45,5.64,0.34
20240408B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.68,1.25,0,0,0.38,0.72,1.13,0.63,7.12,2.29
20240408B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.68,2.1,0,0,0.41,0.86,1.57,0.87,9.39,9.39
20240408B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.68,0.38,0,0,0.34,0.4,0.97,0.45,5.64,0.34
20240408B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.68,1.25,0,0,0.38,0.72,1.13,0.63,7.12,2.29
20240408B08,合計（確報値）,約定量合計（TSO別）[MW],131,80,0,0,104,189.97,181.324,79,127,892.294
20240408B08,合計（確報値）,（内訳）自エリアからの約定量[MW],131,80,0,0,104,189.97,181.324,79,127,892.294
20240409B01,システム約定結果,募集量（TSO別）[MW],120,273,806,470,100,458,246,76,269,2818
20240409B01,システム約定結果,応札量合計（電源属地別）[MW],120,80,0,0,126,189.97,181.324,76,50,823.294
20240409B01,システム約定結果,落札量合計（電源属地別）[MW],120,80,0,0,100,189.97,181.324,76,50,797.294
20240409B01,システム約定結果,応札件数（電源属地別）[件],1,4,0,0,2,9,7,6,1,30
20240409B01,システム約定結果,落札件数（電源属地別）[件],1,4,0,0,2,9,7,6,1,30
20240409B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.64,2.4,0,0,0.34,0.34,0.74,6.02,11.22,11.22
20240409B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.64,0.79,0,0,0.34,0.34,0.36,0.49,11.22,0.34
20240409B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.64,1.21,0,0,0.34,0.34,0.46,2.88,11.22,2.03
20240409B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.64,2.4,0,0,0.34,0.34,0.74,6.02,11.22,11.22
20240409B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.64,0.79,0,0,0.34,0.34,0.36,0.49,11.22,0.34
20240409B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.64,1.21,0,0,0.34,0.34,0.46,2.88,11.22,2.03
20240409B01,システム約定結果,落札量合計（TSO別）[MW],120,80,0,0,100,189.97,181.324,76,50,797.294
20240409B01,システム約定結果,（内訳）自エリアからの落札量[MW],120,80,0,0,100,189.97,181.324,76,50,797.294
20240409B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,7.25,7.25
20240409B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,77,77
20240409B01,合計（確報値）,募集量（TSO別）[MW],120,273,806,470,100,458,246,76,269,2818
20240409B01,合計（確報値）,応札量合計（電源属地別）[MW],120,120,0,0,126,189.97,181.324,76,127,940.294
20240409B01,合計（確報値）,約定量合計（電源属地別）[MW],120,80,0,0,100,189.97,181.324,76,127,874.294
20240409B01,合計（確報値）,応札件数（電源属地別）[件],1,7,0,0,2,9,7,6,2,34
20240409B01,合計（確報値）,約定件数（電源属地別）[件],1,5,0,0,2,9,7,6,2,32
20240409B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.64,0.79,0,0,0.34,0.34,0.74,6.02,11.22,11.22
20240409B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.64,0.45,0,0,0.34,0.34,0.36,0.49,7.25,0.34
20240409B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.64,0.68,0,0,0.34,0.34,0.46,2.88,8.81,2.44
20240409B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.64,0.79,0,0,0.34,0.34,0.74,6.02,11.22,11.22
20240409B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.64,0.45,0,0,0.34,0.34,0.36,0.49,7.25,0.34
20240409B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.64,0.68,0,0,0.34,0.34,0.46,2.88,8.81,2.44
20240409B01,合計（確報値）,約定量合計（TSO別）[MW],120,80,0,0,100,189.97,181.324,76,127,874.294
20240409B01,合計（確報値）,（内訳）自エリアからの約定量[MW],120,80,0,0,100,189.97,181.324,76,127,874.294
20240409B02,システム約定結果,募集量（TSO別）[MW],115,267,816,483,104,471,258,82,282,2878
20240409B02,システム約定結果,応札量合計（電源属地別）[MW],115,60,0,0,129,189.97,181.324,82,50,807.294
20240409B02,システム約定結果,落札量合計（電源属地別）[MW],115,60,0,0,104,189.97,181.324,82,50,782.294
20240409B02,システム約定結果,応札件数（電源属地別）[件],1,3,0,0,2,9,7,6,1,29
20240409B02,システム約定結果,落札件数（電源属地別）[件],1,3,0,0,2,9,7,6,1,29
20240409B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.56,2.18,0,0,0.44,0.82,1.48,4.75,9.39,9.39
20240409B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.56,0.98,0,0,0.34,0.37,0.81,0.96,9.39,0.34
20240409B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.56,1.38,0,0,0.37,0.68,0.99,2.27,9.39,2.06
20240409B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.56,2.18,0,0,0.44,0.82,1.48,4.75,9.39,9.39
20240409B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.56,0.98,0,0,0.34,0.37,0.81,0.96,9.39,0.34
20240409B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.56,1.38,0,0,0.37,0.68,0.99,2.27,9.39,2.06
20240409B02,システム約定結果,落札量合計（TSO別）[MW],115,60,0,0,104,189.97,181.324,82,50,782.294
20240409B02,システム約定結果,（内訳）自エリアからの落札量[MW],115,60,0,0,104,189.97,181.324,82,50,782.294
20240409B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,77,77
20240409B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240409B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
