H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250302B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.5,2.38,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250302B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4,3.06,2.55,0,0.34,0.35,1.11,0.7,2.04,1.93
20250302B06,システム約定結果,落札量合計（TSO別）[MW],300,740,1198.027,0,200,806.659,462,241.393,506.979,4455.058
20250302B06,システム約定結果,（内訳）自エリアからの落札量[MW],300,720,1198.027,0,200,791.659,462,202,489.979,4363.665
20250302B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B06,合計（確報値）,募集量（TSO別）[MW],242,768,1742,498,207,1133,529,315,684,6118
20250302B06,合計（確報値）,応札量合計（電源属地別）[MW],370.09,720,1218.027,0,207,961.53,520.381,210,634.903,4841.931
20250302B06,合計（確報値）,約定量合計（電源属地別）[MW],300,720,1218.027,0,207,808.659,422.057,210,489.979,4375.722
20250302B06,合計（確報値）,応札件数（電源属地別）[件],5,4,9,0,1,6,8,3,9,45
20250302B06,合計（確報値）,約定件数（電源属地別）[件],4,4,9,0,1,6,7,3,8,42
20250302B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.07,3.39,16.6,0,0.34,0.34,1.52,1.51,19.51,19.51
20250302B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.5,2.38,0.34,0,0.34,0.34,0.34,0.34,1.1,0.34
20250302B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4,3.06,2.56,0,0.34,0.34,1.07,0.55,2.1,1.94
20250302B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.07,3.39,16.6,0,0.34,0.93,1.52,1.52,19.51,19.51
20250302B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.5,2.38,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250302B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4,3.06,2.55,0,0.34,0.35,1.02,0.7,2.04,1.94
20250302B06,合計（確報値）,約定量合計（TSO別）[MW],300,740,1198.027,0,200,806.659,382.664,241.393,506.979,4375.722
20250302B06,合計（確報値）,（内訳）自エリアからの約定量[MW],300,720,1198.027,0,200,791.659,382.664,202,489.979,4284.329
20250302B07,システム約定結果,募集量（TSO別）[MW],225,606,1509,326,153,873,413,159,478,4742
20250302B07,システム約定結果,応札量合計（電源属地別）[MW],352,730.67,303.572,730.496,153,808.659,501.393,154,219.979,3953.769
20250302B07,システム約定結果,落札量合計（電源属地別）[MW],296,730.67,303.572,701.948,153,808.659,501.393,154,218.979,3868.221
20250302B07,システム約定結果,応札件数（電源属地別）[件],3,5,6,1,1,4,7,3,7,37
20250302B07,システム約定結果,落札件数（電源属地別）[件],3,5,6,1,1,4,7,3,7,37
20250302B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.07,1.98,16.6,3.82,2.09,0.34,2.21,1.31,19.51,19.51
20250302B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.25,1.26,0.34,3.82,2.09,0.34,0.34,0.34,4.91,0.34
20250302B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.55,1.78,1.11,3.82,2.09,0.34,1.63,0.53,6.46,2.14
20250302B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.07,1.98,16.6,0,2.09,0.34,2.21,1.31,19.51,19.51
20250302B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.25,1.26,0.34,0,2.09,0.34,0.34,0.34,0.34,0.34
20250302B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.55,1.78,2.96,0,2.09,0.34,1.6,0.53,4.28,2.14
20250302B07,システム約定結果,落札量合計（TSO別）[MW],296,730.67,957.572,0,153,779,369,154,428.979,3868.221
20250302B07,システム約定結果,（内訳）自エリアからの落札量[MW],296,730.67,303.572,0,153,779,369,154,218.979,3004.221
20250302B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B07,合計（確報値）,募集量（TSO別）[MW],225,606,1509,326,153,873,413,159,478,4742
20250302B07,合計（確報値）,応札量合計（電源属地別）[MW],352,730.67,303.572,730.496,153,1026.318,520.381,154,219.979,4190.416
20250302B07,合計（確報値）,約定量合計（電源属地別）[MW],296,730.67,273.712,701.948,153,808.659,422.057,154,218.979,3759.025
20250302B07,合計（確報値）,応札件数（電源属地別）[件],3,5,6,1,1,6,8,3,7,40
20250302B07,合計（確報値）,約定件数（電源属地別）[件],3,5,5,1,1,5,7,3,7,37
20250302B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.07,1.98,16.6,3.82,2.09,0.34,2.21,1.31,19.51,19.51
20250302B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.25,1.26,0.34,3.82,2.09,0.34,0.34,0.34,4.91,0.34
20250302B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.55,1.78,0.45,3.82,2.09,0.34,1.53,0.53,6.46,2.1
20250302B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.07,1.98,16.6,0,2.09,0.34,2.21,1.31,19.51,19.51
20250302B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.25,1.26,0.34,0,2.09,0.34,0.34,0.34,0.34,0.34
20250302B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.55,1.78,2.83,0,2.09,0.34,1.46,0.53,4.28,2.1
20250302B07,合計（確報値）,約定量合計（TSO別）[MW],296,730.67,927.712,0,153,779,289.664,154,428.979,3759.025
20250302B07,合計（確報値）,（内訳）自エリアからの約定量[MW],296,730.67,273.712,0,153,779,289.664,154,218.979,2895.025
20250302B08,システム約定結果,募集量（TSO別）[MW],221,630,1550,329,158,858,381,153,436,4716
20250302B08,システム約定結果,応札量合計（電源属地別）[MW],402.29,730.67,490.893,0,158,808.659,404.209,140,153.979,3288.7
20250302B08,システム約定結果,落札量合計（電源属地別）[MW],293,730.67,490.893,0,158,808.659,404.209,140,153.979,3179.41
20250302B08,システム約定結果,応札件数（電源属地別）[件],5,5,7,0,1,4,6,3,6,37
20250302B08,システム約定結果,落札件数（電源属地別）[件],3,5,7,0,1,4,6,3,6,35
20250302B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.56,2.7,16.6,0,0.8,0.34,1.57,0.9,19.51,19.51
20250302B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.57,1.26,0.33,0,0.8,0.34,0.34,0.34,3.29,0.33
20250302B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.75,2.38,0.4,0,0.8,0.34,1.08,0.54,5.17,1.49
20250302B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.56,2.7,16.6,0,0.8,0.34,1.57,0.9,19.51,19.51
20250302B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.57,1.26,0.33,0,0.8,0.34,0.34,0.34,0.34,0.33
20250302B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.75,2.38,0.4,0,0.8,0.34,1.06,0.54,2.87,1.49
20250302B08,システム約定結果,落札量合計（TSO別）[MW],293,730.67,490.893,0,142,730,332,140,320.847,3179.41
20250302B08,システム約定結果,（内訳）自エリアからの落札量[MW],293,730.67,490.893,0,142,730,332,140,153.979,3012.542
20250302B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B08,合計（確報値）,募集量（TSO別）[MW],221,630,1550,329,158,858,381,153,436,4716
20250302B08,合計（確報値）,応札量合計（電源属地別）[MW],402.29,730.67,490.893,0,158,887.318,517.493,140,153.979,3480.643
20250302B08,合計（確報値）,約定量合計（電源属地別）[MW],293,730.67,490.893,0,158,808.659,372.743,140,153.979,3147.944
20250302B08,合計（確報値）,応札件数（電源属地別）[件],5,5,7,0,1,6,9,3,6,42
20250302B08,合計（確報値）,約定件数（電源属地別）[件],3,5,7,0,1,6,8,3,6,39
20250302B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.56,2.7,16.6,0,0.8,0.34,1.57,0.9,19.51,19.51
20250302B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.57,1.26,0.33,0,0.8,0.34,0.34,0.34,3.29,0.33
20250302B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.75,2.38,0.4,0,0.8,0.34,1.04,0.54,5.17,1.49
20250302B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.56,2.7,16.6,0,0.8,0.34,1.57,0.9,19.51,19.51
20250302B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.57,1.26,0.33,0,0.8,0.34,0.34,0.34,0.34,0.33
20250302B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.75,2.38,0.4,0,0.8,0.34,1,0.54,2.87,1.49
20250302B08,合計（確報値）,約定量合計（TSO別）[MW],293,730.67,490.893,0,142,730,300.534,140,320.847,3147.944
20250302B08,合計（確報値）,（内訳）自エリアからの約定量[MW],293,730.67,490.893,0,142,730,300.534,140,153.979,2981.076
20250303B01,システム約定結果,募集量（TSO別）[MW],224,586,1329,308,158,737,366,151,439,4298
20250303B01,システム約定結果,応札量合計（電源属地別）[MW],353.99,730.67,586.374,0,158,808.659,404.209,138,153.979,3333.881
20250303B01,システム約定結果,落札量合計（電源属地別）[MW],294,730.67,586.374,0,158,807.195,338.805,138,152.979,3206.023
20250303B01,システム約定結果,応札件数（電源属地別）[件],4,5,6,0,1,4,6,3,5,34
20250303B01,システム約定結果,落札件数（電源属地別）[件],3,5,6,0,1,4,6,3,5,33
20250303B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.3,3.49,0.34,0,1.13,0.34,1.63,1.53,19.51,19.51
20250303B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.2,1.26,0.34,0,1.13,0.34,0.34,0.34,0.88,0.34
20250303B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.68,3.13,0.34,0,1.13,0.34,1.02,0.69,1.65,1.47
20250303B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.3,3.49,0.34,0,1.13,1.13,1.63,1.53,19.51,19.51
20250303B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.2,1.26,0.34,0,1.13,0.34,0.34,0.34,0.34,0.34
20250303B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.68,3.13,0.34,0,1.13,0.35,0.86,0.69,1.09,1.47
20250303B01,システム約定結果,落札量合計（TSO別）[MW],294,730.67,586.374,0,148,642,314,138,352.979,3206.023
20250303B01,システム約定結果,（内訳）自エリアからの落札量[MW],294,730.67,586.374,0,148,632,244.101,138,152.979,2926.124
20250303B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250303B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250303B01,合計（確報値）,募集量（TSO別）[MW],224,586,1329,308,158,737,366,151,439,4298
20250303B01,合計（確報値）,応札量合計（電源属地別）[MW],353.99,730.67,586.374,0,158,837.77,452.089,138,153.979,3410.872
20250303B01,合計（確報値）,約定量合計（電源属地別）[MW],294,730.67,586.374,0,158,807.195,307.339,138,152.979,3174.557
20250303B01,合計（確報値）,応札件数（電源属地別）[件],4,5,6,0,1,6,8,3,5,38
20250303B01,合計（確報値）,約定件数（電源属地別）[件],3,5,6,0,1,6,7,3,5,36
20250303B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.3,3.49,0.34,0,1.13,0.34,1.63,1.53,19.51,19.51
20250303B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.2,1.26,0.34,0,1.13,0.34,0.34,0.34,0.88,0.34
20250303B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.68,3.13,0.34,0,1.13,0.34,0.96,0.69,1.65,1.47
20250303B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.3,3.49,0.34,0,1.13,1.13,1.63,1.53,19.51,19.51
20250303B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.2,1.26,0.34,0,1.13,0.34,0.34,0.34,0.34,0.34
20250303B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.68,3.13,0.34,0,1.13,0.35,0.78,0.69,1.09,1.47
20250303B01,合計（確報値）,約定量合計（TSO別）[MW],294,730.67,586.374,0,148,642,282.534,138,352.979,3174.557
20250303B01,合計（確報値）,（内訳）自エリアからの約定量[MW],294,730.67,586.374,0,148,632,212.635,138,152.979,2894.658
20250303B02,システム約定結果,募集量（TSO別）[MW],248,588,1196,315,147,712,361,143,437,4147
20250303B02,システム約定結果,応札量合計（電源属地別）[MW],402.29,730.67,663.124,0,147,1154.659,404.209,130,153.979,3785.931
20250303B02,システム約定結果,落札量合計（電源属地別）[MW],283.3,730.67,663.124,0,147,778.195,338.805,130,152.979,3224.073
20250303B02,システム約定結果,応札件数（電源属地別）[件],5,5,8,0,1,6,6,3,5,39
20250303B02,システム約定結果,落札件数（電源属地別）[件],3,5,8,0,1,6,6,3,5,37
20250303B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6,2.74,16.6,0,1.76,5.66,2.25,0.92,19.51,19.51
20250303B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.34,1.26,0.33,0,1.76,0.34,0.34,0.34,1.43,0.33
20250303B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.85,2.35,0.38,0,1.76,2.71,1.43,0.55,2.18,1.96
20250303B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6,2.74,16.6,0,1.76,5.66,2.25,0.92,19.51,19.51
20250303B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.34,1.26,0.33,0,1.76,0.34,0.34,0.34,0.34,0.33
20250303B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.85,2.35,0.38,0,1.76,2.78,1.09,0.55,2.5,1.96
20250303B02,システム約定結果,落札量合計（TSO別）[MW],283.3,730.67,663.124,0,147,602,298,130,369.979,3224.073
20250303B02,システム約定結果,（内訳）自エリアからの落札量[MW],283.3,730.67,663.124,0,147,602,228.196,130,152.979,2937.269
20250303B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250303B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250303B02,合計（確報値）,募集量（TSO別）[MW],248,588,1196,315,147,712,361,143,437,4147
20250303B02,合計（確報値）,応札量合計（電源属地別）[MW],402.29,1090.67,663.124,0,147,1160.659,467.956,130,153.979,4215.678
20250303B02,合計（確報値）,約定量合計（電源属地別）[MW],283.3,730.67,663.124,0,147,626.195,323.206,130,152.979,3056.474
20250303B02,合計（確報値）,応札件数（電源属地別）[件],5,11,8,0,1,7,9,3,5,49
20250303B02,合計（確報値）,約定件数（電源属地別）[件],3,9,8,0,1,6,8,3,5,43
20250303B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6,2.74,16.6,0,1.76,5.66,2.25,0.92,19.51,19.51
20250303B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.34,1.26,0.33,0,1.76,0.34,0.34,0.34,1.43,0.33
20250303B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.85,2.35,0.38,0,1.76,1.99,1.39,0.55,2.18,1.77
20250303B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6,2.74,16.6,0,1.76,5.66,2.25,0.92,19.51,19.51
20250303B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.34,1.26,0.33,0,1.76,0.34,0.34,0.34,0.34,0.33
20250303B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.85,2.35,0.38,0,1.76,1.92,1.03,0.55,2.38,1.77
20250303B02,合計（確報値）,約定量合計（TSO別）[MW],283.3,730.67,663.124,0,147,464,282.401,130,355.979,3056.474
20250303B02,合計（確報値）,（内訳）自エリアからの約定量[MW],283.3,730.67,663.124,0,147,464,212.597,130,152.979,2783.67
20250303B03,システム約定結果,募集量（TSO別）[MW],288,929,1853,615,232,1061,518,260,680,6436
20250303B03,システム約定結果,応札量合計（電源属地別）[MW],416.3,732.17,753.702,1.5,232,1149.659,547.819,204,103.979,4141.129
20250303B03,システム約定結果,落札量合計（電源属地別）[MW],329,730.67,753.702,1.5,232,1097.158,417.842,204,103.979,3869.851
20250303B03,システム約定結果,応札件数（電源属地別）[件],4,6,10,1,2,6,7,3,4,43
20250303B03,システム約定結果,落札件数（電源属地別）[件],3,5,10,1,2,6,7,3,4,41
20250303B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.21,2.18,16.6,7.21,5.4,7.49,3.64,3.37,19.51,19.51
20250303B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.09,1.26,0.33,7.21,4.5,1.18,0.49,0.34,6,0.33
20250303B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.51,1.76,1.8,7.21,4.74,3.35,2.59,0.57,6.55,2.7
20250303B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.21,2.18,16.6,7.21,5.4,7.49,4.5,7.49,19.51,19.51
20250303B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.09,0.34,0.33,7.21,4.5,0.36,0.36,0.34,1.18,0.33
20250303B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.51,1.62,1.97,7.21,4.77,3.74,2.57,0.71,3.3,2.7
20250303B03,システム約定結果,落札量合計（TSO別）[MW],329,811.67,672.702,1.5,209,897,412,204,332.979,3869.851
20250303B03,システム約定結果,（内訳）自エリアからの落札量[MW],329,730.67,672.702,1.5,209,894.061,372.939,200,103.979,3513.851
20250303B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250303B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250303B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250303B03,合計（確報値）,募集量（TSO別）[MW],288,929,1853,615,232,1061,518,260,680,6436
20250303B03,合計（確報値）,応札量合計（電源属地別）[MW],416.3,1092.17,753.702,1.5,232,1173.756,627.502,204,103.979,4604.909
20250303B03,合計（確報値）,約定量合計（電源属地別）[MW],329,730.67,753.702,1.5,232,1097.158,387.012,204,103.979,3839.021
20250303B03,合計（確報値）,応札件数（電源属地別）[件],4,13,10,1,2,8,15,3,4,60
20250303B03,合計（確報値）,約定件数（電源属地別）[件],3,10,10,1,2,8,14,3,4,55
20250303B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.21,2.18,16.6,7.21,5.4,7.49,3.64,3.37,19.51,19.51
20250303B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.09,1.04,0.33,7.21,4.5,1.18,0.49,0.34,6,0.33
20250303B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.51,1.51,1.8,7.21,4.74,3.35,2.51,0.57,6.55,2.65
20250303B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.21,2.18,16.6,7.21,5.4,7.49,4.5,7.49,19.51,19.51
20250303B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.09,0.34,0.33,7.21,4.5,0.36,0.36,0.34,1.18,0.33
20250303B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.51,1.39,1.97,7.21,4.77,3.74,2.55,0.71,3.28,2.65
20250303B03,合計（確報値）,約定量合計（TSO別）[MW],329,811.67,672.702,1.5,209,897,403.17,204,310.979,3839.021
20250303B03,合計（確報値）,（内訳）自エリアからの約定量[MW],329,730.67,672.702,1.5,209,894.061,364.109,200,103.979,3505.021
20250303B04,システム約定結果,募集量（TSO別）[MW],346,1136,2095,1100,285,1356,664,328,815,8125
20250303B04,システム約定結果,応札量合計（電源属地別）[MW],476.29,730.67,1161.961,1.928,285,1336.659,474.497,210,105.868,4782.873
20250303B04,システム約定結果,落札量合計（電源属地別）[MW],381,730.67,1161.961,1.928,285,1336.659,474.497,210,105.868,4687.583
20250303B04,システム約定結果,応札件数（電源属地別）[件],5,5,13,1,2,7,5,3,6,47
20250303B04,システム約定結果,落札件数（電源属地別）[件],3,5,13,1,2,7,5,3,6,45
20250303B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.5,2.71,16.6,7.21,2.22,6.14,4.34,2.1,19.51,19.51
20250303B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.88,1.26,0.33,7.21,1.32,0.34,0.99,0.34,0.43,0.33
20250303B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.57,2.39,2.76,7.21,1.53,1.76,3.92,0.5,1.56,2.4
