H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20240408B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.68,1.35,0.34,6.17,0.37,3.92,1.23,0.57,7.12,2.88
20240408B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.68,2.1,0.34,9.34,0.41,9.34,1.57,0.87,9.39,9.39
20240408B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.38,0.38,0.34,0.34,0.34,0.4,0.97,0.34,0.34,0.34
20240408B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.14,1.23,0.34,6.15,0.38,2.23,1.18,0.58,6.92,2.88
20240408B08,合計（確報値）,約定量合計（TSO別）[MW],281,565,205.648,584.112,104,392.633,266,122,176,2696.393
20240408B08,合計（確報値）,（内訳）自エリアからの約定量[MW],131,565,205.648,497.112,104,319.79,266,122,127,2337.55
20240409B01,システム約定結果,募集量（TSO別）[MW],291,517,1191,795,140,748,344,124,383,4533
20240409B01,システム約定結果,応札量合計（電源属地別）[MW],134.49,739,61.802,0,153,407.79,330.843,115,50,1991.925
20240409B01,システム約定結果,落札量合計（電源属地別）[MW],134.49,739,61.802,0,153,407.79,330.843,115,50,1991.925
20240409B01,システム約定結果,応札件数（電源属地別）[件],2,4,3,0,2,11,7,7,1,37
20240409B01,システム約定結果,落札件数（電源属地別）[件],2,4,3,0,2,11,7,7,1,37
20240409B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,2.4,0.34,0,0.34,11.95,0.74,6.02,11.22,19.51
20240409B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.64,0.79,0.34,0,0.34,0.34,0.36,0.34,11.22,0.34
20240409B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.24,1.21,0.34,0,0.34,4.57,0.52,2.17,11.22,2.34
20240409B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,2.4,0.34,11.95,0.34,11.95,0.74,6.02,11.95,19.51
20240409B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.79,0.79,0.34,0.34,0.34,0.34,0.36,0.34,0.34,0.34
20240409B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.54,1.23,0.34,5.91,0.34,2.4,0.48,2.41,7.89,2.34
20240409B01,システム約定結果,落札量合計（TSO別）[MW],284.49,589,61.802,50,127,353.636,259,94,172.997,1991.925
20240409B01,システム約定結果,（内訳）自エリアからの落札量[MW],134.49,589,61.802,0,127,319.79,259,94,50,1635.082
20240409B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,21,77,98
20240409B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,21,77,98
20240409B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,7.25
20240409B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,0.34
20240409B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,5.77
20240409B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,7.25
20240409B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,0.34
20240409B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,7.25,5.77
20240409B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,21,77,98
20240409B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,21,77,98
20240409B01,合計（確報値）,募集量（TSO別）[MW],291,517,1191,795,140,748,344,124,383,4533
20240409B01,合計（確報値）,応札量合計（電源属地別）[MW],134.49,1078,61.802,0,153,407.79,330.843,136,127,2428.925
20240409B01,合計（確報値）,約定量合計（電源属地別）[MW],134.49,739,61.802,0,153,407.79,330.843,136,127,2089.925
20240409B01,合計（確報値）,応札件数（電源属地別）[件],2,12,3,0,2,11,7,8,2,47
20240409B01,合計（確報値）,約定件数（電源属地別）[件],2,10,3,0,2,11,7,8,2,45
20240409B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,0.79,0.34,0,0.34,11.95,0.74,6.02,11.22,19.51
20240409B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.64,0.45,0.34,0,0.34,0.34,0.36,0.34,7.25,0.34
20240409B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.24,0.69,0.34,0,0.34,4.57,0.52,1.89,8.81,2.32
20240409B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,0.79,0.34,11.95,0.34,11.95,0.74,6.02,11.95,19.51
20240409B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.45,0.45,0.34,0.34,0.34,0.34,0.36,0.34,0.34,0.34
20240409B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.32,0.69,0.34,5.91,0.34,2.4,0.48,2.03,7.69,2.32
20240409B01,合計（確報値）,約定量合計（TSO別）[MW],284.49,589,61.802,50,127,353.636,259,115,249.997,2089.925
20240409B01,合計（確報値）,（内訳）自エリアからの約定量[MW],134.49,589,61.802,0,127,319.79,259,115,127,1733.082
20240409B02,システム約定結果,募集量（TSO別）[MW],306,491,1155,791,144,802,347,137,446,4619
20240409B02,システム約定結果,応札量合計（電源属地別）[MW],129.49,585,61.802,0,156,407.79,330.843,124,50,1844.925
20240409B02,システム約定結果,落札量合計（電源属地別）[MW],129.49,585,61.802,0,156,407.79,330.843,124,50,1844.925
20240409B02,システム約定結果,応札件数（電源属地別）[件],2,3,3,0,2,11,7,7,1,36
20240409B02,システム約定結果,落札件数（電源属地別）[件],2,3,3,0,2,11,7,7,1,36
20240409B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,2.18,0.34,0,0.44,11.36,1.48,4.75,9.39,19.51
20240409B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.56,0.98,0.34,0,0.34,0.37,0.81,0.34,9.39,0.34
20240409B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.23,1.36,0.34,0,0.38,4.62,1.11,1.75,9.39,2.5
20240409B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,2.18,0.34,11.36,0.44,11.36,1.48,4.75,11.36,19.51
20240409B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.98,0.98,0.34,0.34,0.34,0.37,0.81,0.34,0.34,0.34
20240409B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.99,1.12,0.34,7.87,0.39,2.57,1.02,2.03,6.13,2.5
20240409B02,システム約定結果,落札量合計（TSO別）[MW],279.49,435,61.802,78.843,131,334.79,267,94,163,1844.925
20240409B02,システム約定結果,（内訳）自エリアからの落札量[MW],129.49,435,61.802,0,131,315.79,267,94,50,1484.082
20240409B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,30,77,107
20240409B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,30,77,107
20240409B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,5.64
20240409B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,0.34
20240409B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,4.15
20240409B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,5.64
20240409B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,0.34
20240409B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,5.64,4.15
20240409B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,30,77,107
20240409B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,30,77,107
20240409B02,合計（確報値）,募集量（TSO別）[MW],306,491,1155,791,144,802,347,137,446,4619
20240409B02,合計（確報値）,応札量合計（電源属地別）[MW],129.49,770,61.802,0,156,407.79,330.843,154,127,2136.925
20240409B02,合計（確報値）,約定量合計（電源属地別）[MW],129.49,585,61.802,0,156,407.79,330.843,154,127,1951.925
20240409B02,合計（確報値）,応札件数（電源属地別）[件],2,6,3,0,2,11,7,8,2,41
20240409B02,合計（確報値）,約定件数（電源属地別）[件],2,5,3,0,2,11,7,8,2,40
20240409B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,0.98,0.34,0,0.44,11.36,1.48,4.75,9.39,19.51
20240409B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.56,0.34,0.34,0,0.34,0.37,0.81,0.34,5.64,0.34
20240409B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.23,0.78,0.34,0,0.38,4.62,1.11,1.47,7.12,2.42
20240409B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,0.98,0.34,11.36,0.44,11.36,1.48,4.75,11.36,19.51
20240409B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.37,0.81,0.34,0.34,0.34
20240409B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.1,0.91,0.34,7.87,0.39,2.57,1.02,1.62,5.97,2.42
20240409B02,合計（確報値）,約定量合計（TSO別）[MW],279.49,435,61.802,78.843,131,334.79,267,124,240,1951.925
20240409B02,合計（確報値）,（内訳）自エリアからの約定量[MW],129.49,435,61.802,0,131,315.79,267,124,127,1591.082
20240409B03,システム約定結果,募集量（TSO別）[MW],362,721,1606,1467,179,984,518,237,807,6881
20240409B03,システム約定結果,応札量合計（電源属地別）[MW],139.49,714,491.398,0,179,707.79,251.529,194,50,2727.207
20240409B03,システム約定結果,落札量合計（電源属地別）[MW],138.49,714,491.398,0,179,707.79,251.529,194,50,2726.207
20240409B03,システム約定結果,応札件数（電源属地別）[件],3,4,6,0,1,12,5,8,1,40
20240409B03,システム約定結果,落札件数（電源属地別）[件],2,4,6,0,1,12,5,8,1,39
20240409B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,0.89,1.72,0,0.34,11.56,1.28,5.18,10.58,19.51
20240409B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.69,0.78,0.34,0,0.34,0.34,0.63,0.34,10.58,0.34
20240409B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.24,0.84,1.55,0,0.34,2.72,1,1.66,10.58,1.95
20240409B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,0.89,1.72,11.56,11.56,11.56,11.56,5.18,10.58,19.51
20240409B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.69,0.78,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240409B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.24,0.84,1.69,3.14,0.56,1.85,1.23,1.62,5.51,1.95
20240409B03,システム約定結果,落札量合計（TSO別）[MW],138.49,714,356,405,153,377.79,338.165,144.762,99,2726.207
20240409B03,システム約定結果,（内訳）自エリアからの落札量[MW],138.49,714,356,0,150,358.79,251.529,144.762,50,2163.571
20240409B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,72,77,149
20240409B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,72,77,149
20240409B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,6.68
20240409B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,0.34
20240409B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,3.62
20240409B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,6.68
20240409B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,0.34
20240409B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,6.68,3.62
20240409B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,72,77,149
20240409B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,72,77,149
20240409B03,合計（確報値）,募集量（TSO別）[MW],362,721,1606,1467,179,984,518,237,807,6881
20240409B03,合計（確報値）,応札量合計（電源属地別）[MW],139.49,714,491.398,0,179,707.79,251.529,266,127,2876.207
20240409B03,合計（確報値）,約定量合計（電源属地別）[MW],138.49,714,491.398,0,179,707.79,251.529,266,127,2875.207
20240409B03,合計（確報値）,応札件数（電源属地別）[件],3,4,6,0,1,12,5,9,2,42
20240409B03,合計（確報値）,約定件数（電源属地別）[件],2,4,6,0,1,12,5,9,2,41
20240409B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,0.89,1.72,0,0.34,11.56,1.28,5.18,10.58,19.51
20240409B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.69,0.78,0.34,0,0.34,0.34,0.63,0.34,6.68,0.34
20240409B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.24,0.84,1.55,0,0.34,2.72,1,1.3,8.22,2.04
20240409B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,0.89,1.72,11.56,11.56,11.56,11.56,5.18,10.58,19.51
20240409B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.69,0.78,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240409B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.24,0.84,1.69,3.14,0.56,1.85,1.23,1.2,6.02,2.04
20240409B03,合計（確報値）,約定量合計（TSO別）[MW],138.49,714,356,405,153,377.79,338.165,216.762,176,2875.207
20240409B03,合計（確報値）,（内訳）自エリアからの約定量[MW],138.49,714,356,0,150,358.79,251.529,216.762,127,2312.571
20240409B04,システム約定結果,募集量（TSO別）[MW],396,660,2461,1264,224,1114,636,287,760,7802
20240409B04,システム約定結果,応札量合計（電源属地別）[MW],102.49,594,560.615,0,220,285.32,251.529,264,50,2327.954
20240409B04,システム約定結果,落札量合計（電源属地別）[MW],102.49,594,560.615,0,220,285.32,251.529,264,50,2327.954
20240409B04,システム約定結果,応札件数（電源属地別）[件],3,3,6,0,1,5,5,8,1,32
20240409B04,システム約定結果,落札件数（電源属地別）[件],3,3,6,0,1,5,5,8,1,32
20240409B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,1.06,6.8,0,0.34,14.14,0.79,10.76,17.43,19.51
20240409B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.19,0.34,0.34,0,0.34,0.34,0.51,0.34,17.43,0.34
20240409B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.13,0.81,2.07,0,0.34,7.45,0.67,2.28,17.43,2.54
20240409B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,1.06,6.8,0.34,0.34,14.14,0.79,10.76,17.43,19.51
20240409B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.19,0.34,0.34,0.34,0.34,0.34,0.51,0.34,17.43,0.34
20240409B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.13,0.81,2.07,0.34,0.34,7.45,0.67,2.28,17.43,2.54
20240409B04,システム約定結果,落札量合計（TSO別）[MW],102.49,594,560.615,10,210,285.32,251.529,264,50,2327.954
20240409B04,システム約定結果,（内訳）自エリアからの落札量[MW],102.49,594,560.615,0,210,285.32,251.529,264,50,2317.954
20240409B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,27,77,104
20240409B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,27,77,104
20240409B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,1,1,2
20240409B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,12.75
20240409B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,0.34
20240409B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,9.53
20240409B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,12.75
20240409B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,0.34
20240409B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.34,12.75,9.53
20240409B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,27,77,104
20240409B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,27,77,104
20240409B04,合計（確報値）,募集量（TSO別）[MW],396,660,2461,1264,224,1114,636,287,760,7802
20240409B04,合計（確報値）,応札量合計（電源属地別）[MW],102.49,594,560.615,0,220,285.32,251.529,291,127,2431.954
20240409B04,合計（確報値）,約定量合計（電源属地別）[MW],102.49,594,560.615,0,220,285.32,251.529,291,127,2431.954
20240409B04,合計（確報値）,応札件数（電源属地別）[件],3,3,6,0,1,5,5,9,2,34
20240409B04,合計（確報値）,約定件数（電源属地別）[件],3,3,6,0,1,5,5,9,2,34
20240409B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,1.06,6.8,0,0.34,14.14,0.79,10.76,17.43,19.51
20240409B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.19,0.34,0.34,0,0.34,0.34,0.51,0.34,12.75,0.34
20240409B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.13,0.81,2.07,0,0.34,7.45,0.67,2.1,14.59,2.84
20240409B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,1.06,6.8,0.34,0.34,14.14,0.79,10.76,17.43,19.51
20240409B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.19,0.34,0.34,0.34,0.34,0.34,0.51,0.34,12.75,0.34
20240409B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.13,0.81,2.07,0.34,0.34,7.45,0.67,2.1,14.59,2.84
20240409B04,合計（確報値）,約定量合計（TSO別）[MW],102.49,594,560.615,10,210,285.32,251.529,291,127,2431.954
20240409B04,合計（確報値）,（内訳）自エリアからの約定量[MW],102.49,594,560.615,0,210,285.32,251.529,291,127,2421.954
20240409B05,システム約定結果,募集量（TSO別）[MW],415,744,2319,1337,274,1092,542,337,735,7795
20240409B05,システム約定結果,応札量合計（電源属地別）[MW],130,594,585.006,0,220,285.32,251.529,309,50,2424.855
20240409B05,システム約定結果,落札量合計（電源属地別）[MW],130,594,585.006,0,220,285.32,251.529,309,50,2424.855
20240409B05,システム約定結果,応札件数（電源属地別）[件],1,3,5,0,1,5,5,8,1,29
20240409B05,システム約定結果,落札件数（電源属地別）[件],1,3,5,0,1,5,5,8,1,29
20240409B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.94,0.98,1.72,0,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],4.94,0.43,0.34,0,0.34,0.34,0.34,0.34,17.97,0.34
20240409B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.94,0.79,1.61,0,0.34,6.97,0.34,1.69,17.97,2.32
20240409B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.94,0.98,1.72,1.72,0.34,13.21,0.34,9.24,17.97,17.97
20240409B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],4.94,0.43,1.72,0.34,0.34,0.34,0.34,0.34,17.97,0.34
20240409B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.94,0.79,1.72,1.34,0.34,6.97,0.34,1.69,17.97,2.32
20240409B05,システム約定結果,落札量合計（TSO別）[MW],130,594,415,170.006,220,285.32,251.529,309,50,2424.855
20240409B05,システム約定結果,（内訳）自エリアからの落札量[MW],130,594,415,0,220,285.32,251.529,309,50,2254.849
20240409B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B05,追加調達結果,応札量合計（電源属地別）[MW],2,0,0,0,0,0,0,26,77,105
20240409B05,追加調達結果,約定量合計（電源属地別）[MW],2,0,0,0,0,0,0,26,77,105
20240409B05,追加調達結果,応札件数（電源属地別）[件],1,0,0,0,0,0,0,1,1,3
20240409B05,追加調達結果,約定件数（電源属地別）[件],1,0,0,0,0,0,0,1,1,3
20240409B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,19
20240409B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,0.34
20240409B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,10.15
20240409B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,19
20240409B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,0.34
20240409B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,13.23,10.15
20240409B05,追加調達結果,約定量合計（TSO別）[MW],2,0,0,0,0,0,0,26,77,105
20240409B05,追加調達結果,（内訳）自エリアからの約定量[MW],2,0,0,0,0,0,0,26,77,105
20240409B05,合計（確報値）,募集量（TSO別）[MW],415,744,2319,1337,274,1092,542,337,735,7795
20240409B05,合計（確報値）,応札量合計（電源属地別）[MW],132,594,585.006,0,220,285.32,251.529,335,127,2529.855
20240409B05,合計（確報値）,約定量合計（電源属地別）[MW],132,594,585.006,0,220,285.32,251.529,335,127,2529.855
20240409B05,合計（確報値）,応札件数（電源属地別）[件],2,3,5,0,1,5,5,9,2,32
20240409B05,合計（確報値）,約定件数（電源属地別）[件],2,3,5,0,1,5,5,9,2,32
20240409B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19,0.98,1.72,0,0.34,13.21,0.34,9.24,17.97,19
20240409B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],4.94,0.43,0.34,0,0.34,0.34,0.34,0.34,13.23,0.34
20240409B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],5.15,0.79,1.61,0,0.34,6.97,0.34,1.58,15.1,2.64
20240409B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19,0.98,1.72,1.72,0.34,13.21,0.34,9.24,17.97,19
20240409B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],4.94,0.43,1.72,0.34,0.34,0.34,0.34,0.34,13.23,0.34
20240409B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],5.15,0.79,1.72,1.34,0.34,6.97,0.34,1.58,15.1,2.64
20240409B05,合計（確報値）,約定量合計（TSO別）[MW],132,594,415,170.006,220,285.32,251.529,335,127,2529.855
20240409B05,合計（確報値）,（内訳）自エリアからの約定量[MW],132,594,415,0,220,285.32,251.529,335,127,2359.849
20240409B06,システム約定結果,募集量（TSO別）[MW],334,679,1611,1059,180,1060,494,295,711,6423
20240409B06,システム約定結果,応札量合計（電源属地別）[MW],121.49,585,515.849,0,180,535.32,251.529,240,50,2479.188
20240409B06,システム約定結果,落札量合計（電源属地別）[MW],120.49,585,515.849,0,180,535.32,251.529,240,50,2478.188
20240409B06,システム約定結果,応札件数（電源属地別）[件],3,3,5,0,1,6,5,8,1,32
20240409B06,システム約定結果,落札件数（電源属地別）[件],2,3,5,0,1,6,5,8,1,31
20240409B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,2.84,1.72,0,0.34,9.52,1.71,7.11,12.08,19.51
20240409B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],5.13,0.78,0.34,0,0.34,0.34,1.27,0.34,12.08,0.34
20240409B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.86,2.19,1.6,0,0.34,2.97,1.53,1.9,12.08,2.43
20240409B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,2.84,1.72,1.72,0.34,9.52,9.52,7.11,12.08,19.51
20240409B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],5.13,0.78,0.34,0.34,0.34,0.34,1.27,0.34,9.52,0.34
20240409B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.86,2.19,1.66,0.61,0.34,1.48,3.87,1.9,12.01,2.43
20240409B06,システム約定結果,落札量合計（TSO別）[MW],120.49,585,472,97.349,176,379.82,356.165,240,51.364,2478.188
20240409B06,システム約定結果,（内訳）自エリアからの落札量[MW],120.49,585,472,0,176,379.82,251.529,240,50,2274.839
20240409B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240409B06,追加調達結果,応札量合計（電源属地別）[MW],2,0,0,0,0,0,0,55,77,134
20240409B06,追加調達結果,約定量合計（電源属地別）[MW],2,0,0,0,0,0,0,55,77,134
20240409B06,追加調達結果,応札件数（電源属地別）[件],1,0,0,0,0,0,0,1,1,3
20240409B06,追加調達結果,約定件数（電源属地別）[件],1,0,0,0,0,0,0,1,1,3
20240409B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,19
20240409B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,0.34
20240409B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,5.03
20240409B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,19
20240409B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,0.34
20240409B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],19,0,0,0,0,0,0,0.34,8.02,5.03
20240409B06,追加調達結果,約定量合計（TSO別）[MW],2,0,0,0,0,0,0,55,77,134
20240409B06,追加調達結果,（内訳）自エリアからの約定量[MW],2,0,0,0,0,0,0,55,77,134
20240409B06,合計（確報値）,募集量（TSO別）[MW],334,679,1611,1059,180,1060,494,295,711,6423
20240409B06,合計（確報値）,応札量合計（電源属地別）[MW],123.49,770,515.849,0,180,535.32,251.529,295,127,2798.188
20240409B06,合計（確報値）,約定量合計（電源属地別）[MW],122.49,585,515.849,0,180,535.32,251.529,295,127,2612.188
20240409B06,合計（確報値）,応札件数（電源属地別）[件],4,7,5,0,1,6,5,9,2,39
