H,連系線確保量,対象年月,ブロック数,市場種別
P,確報値,202606,48,三次2市場
T,順方向元エリア,逆方向元エリア,三次2市場：連系線確保量上限値（順方向）[MW],三次2市場：連系線確保量上限値（逆方向）[MW],三次2市場：連系線確保量（順方向）[MW],三次2市場：連系線確保量（逆方向）[MW]
20260604B35,関西,四国,0,0,0,0
20260604B35,中国,四国,1199.083,332.362,0,15
20260604B35,中国,九州,110.085,0,0,0
20260604B36,北海道,東北,0,75,0,8
20260604B36,東北,東京,546.392,1796,0,14
20260604B36,東京,中部,0,1200,0,8.37
20260604B36,中部関西,北陸,2382,1377.077,0,0
20260604B36,中部,北陸関西,553.271,8.37,0,8.37
20260604B36,中部北陸,関西,486.471,576.016,0,8.37
20260604B36,関西,中国,2087.302,0,0,0
20260604B36,関西_関西-中国間(東),中国_関西-中国間(東),2169.271,0,0,0
20260604B36,関西_関西-中国間(西),中国_関西-中国間(西),2087.302,0,0,0
20260604B36,関西,四国,0,0,0,0
20260604B36,中国,四国,1199.207,0,0,0
20260604B36,中国,九州,189.387,0,0,0
20260604B37,北海道,東北,0,75,0,0
20260604B37,東北,東京,1.907,1826,0,0
20260604B37,東京,中部,0,693.666,0,0
20260604B37,中部関西,北陸,2414,1213.486,0,0
20260604B37,中部,北陸関西,1008.01,0,0,0
20260604B37,中部北陸,関西,447.145,202.784,0,0
20260604B37,関西,中国,2228.01,0,0,0
20260604B37,関西_関西-中国間(東),中国_関西-中国間(東),2228.01,0,0,0
20260604B37,関西_関西-中国間(西),中国_関西-中国間(西),2341.01,0,0,0
20260604B37,関西,四国,0,0,0,0
20260604B37,中国,四国,1087,0,0,0
20260604B37,中国,九州,427,0,0,0
20260604B38,北海道,東北,0,75,0,0
20260604B38,東北,東京,3.107,1826,0,0
20260604B38,東京,中部,276.894,385.166,0,0
20260604B38,中部関西,北陸,2414,1283.586,0,0
20260604B38,中部,北陸関西,1008.01,0,0,0
20260604B38,中部北陸,関西,567.445,82.484,0,0
20260604B38,関西,中国,2228.01,0,0,0
20260604B38,関西_関西-中国間(東),中国_関西-中国間(東),2228.01,0,0,0
20260604B38,関西_関西-中国間(西),中国_関西-中国間(西),2341.01,0,0,0
20260604B38,関西,四国,0,0,0,0
20260604B38,中国,四国,1087,0,0,0
20260604B38,中国,九州,527,0,0,0
20260604B39,北海道,東北,0,75,0,0
20260604B39,東北,東京,35.307,1826,0,0
20260604B39,東京,中部,0,665.966,0,0
20260604B39,中部関西,北陸,2414,1404.186,0,0
20260604B39,中部,北陸関西,1324.01,0,0,0
20260604B39,中部北陸,関西,1049.945,0,0,0
20260604B39,関西,中国,2331.01,0,0,0
20260604B39,関西_関西-中国間(東),中国_関西-中国間(東),2331.01,0,0,0
20260604B39,関西_関西-中国間(西),中国_関西-中国間(西),2341.01,0,0,0
20260604B39,関西,四国,0,0,0,0
20260604B39,中国,四国,1190,0,0,0
20260604B39,中国,九州,537,0,0,0
20260604B40,北海道,東北,0,75,0,0
20260604B40,東北,東京,21.507,1826,0,0
20260604B40,東京,中部,0,1175.666,0,0
20260604B40,中部関西,北陸,2414,1401.186,0,0
20260604B40,中部,北陸関西,1326.65,0,0,0
20260604B40,中部北陸,関西,1390.385,0,0,0
20260604B40,関西,中国,2333.65,0,0,0
20260604B40,関西_関西-中国間(東),中国_関西-中国間(東),2333.65,0,0,0
20260604B40,関西_関西-中国間(西),中国_関西-中国間(西),2347.01,0,0,0
20260604B40,関西,四国,0,0,0,0
20260604B40,中国,四国,1186.64,0,0,0
20260604B40,中国,九州,538,0,0,0
20260604B41,北海道,東北,0,75,0,0
20260604B41,東北,東京,179.207,1921,0,0
20260604B41,東京,中部,0,984.666,0,0
20260604B41,中部関西,北陸,2179.45,1667.186,0,0
20260604B41,中部,北陸関西,1281.92,0,0,0
20260604B41,中部北陸,関西,1382.388,0,0,0
20260604B41,関西,中国,2279.437,0,0,0
20260604B41,関西_関西-中国間(東),中国_関西-中国間(東),2279.437,0,0,0
20260604B41,関西_関西-中国間(西),中国_関西-中国間(西),2370.437,0,0,0
20260604B41,関西,四国,0,0,0,0
20260604B41,中国,四国,1109,0,0,0
20260604B41,中国,九州,545,0,0,0
20260604B42,北海道,東北,0,75,0,3
20260604B42,東北,東京,208.107,2005,0,0
20260604B42,東京,中部,0,1092.166,0,0
20260604B42,中部関西,北陸,2219,1627.386,0,0
20260604B42,中部,北陸関西,1343.577,0,0,0
20260604B42,中部北陸,関西,1444.295,0,0,0
20260604B42,関西,中国,2345.02,0,0,0
20260604B42,関西_関西-中国間(東),中国_関西-中国間(東),2345.02,0,0,0
20260604B42,関西_関西-中国間(西),中国_関西-中国間(西),2424.02,0,0,0
20260604B42,関西,四国,0,0,0,0
20260604B42,中国,四国,1121,0,0,0
20260604B42,中国,九州,540,0,0,0
20260604B43,北海道,東北,0,75,0,0
20260604B43,東北,東京,688.748,2182.99,0,0
20260604B43,東京,中部,0,1200,0,0
20260604B43,中部関西,北陸,1705.477,1297.247,0,0
20260604B43,中部,北陸関西,694.158,0,0,0
20260604B43,中部北陸,関西,802.158,0,0,0
20260604B43,関西,中国,2399.02,0,0,0
20260604B43,関西_関西-中国間(東),中国_関西-中国間(東),2399.02,0,0,0
20260604B43,関西_関西-中国間(西),中国_関西-中国間(西),2453.02,0,0,0
20260604B43,関西,四国,0,0,0,0
20260604B43,中国,四国,1146,0,0,0
20260604B43,中国,九州,508.535,0,0,0
20260604B44,北海道,東北,0,75,0,0
20260604B44,東北,東京,1053.048,2174.74,0,0
20260604B44,東京,中部,0,1200,0,0
20260604B44,中部関西,北陸,1743.445,1263.247,0,0
20260604B44,中部,北陸関西,704.931,0,0,0
20260604B44,中部北陸,関西,808.963,0,0,0
20260604B44,関西,中国,2405.739,0,0,0
20260604B44,関西_関西-中国間(東),中国_関西-中国間(東),2405.739,0,0,0
20260604B44,関西_関西-中国間(西),中国_関西-中国間(西),2457.739,0,0,0
20260604B44,関西,四国,0,0,0,0
20260604B44,中国,四国,1148,0,0,0
20260604B44,中国,九州,516.226,0,0,0
20260604B45,北海道,東北,0,75,0,0
20260604B45,東北,東京,463.248,2174.74,0,0
20260604B45,東京,中部,0,1200,0,0
20260604B45,中部関西,北陸,1768.107,1226.047,0,0
20260604B45,中部,北陸関西,782.069,0,0,0
20260604B45,中部北陸,関西,888.639,0,0,0
20260604B45,関西,中国,2397.695,0,0,0
20260604B45,関西_関西-中国間(東),中国_関西-中国間(東),2397.695,0,0,0
20260604B45,関西_関西-中国間(西),中国_関西-中国間(西),2449.695,0,0,0
20260604B45,関西,四国,0,0,0,0
20260604B45,中国,四国,1148,0,0,0
20260604B45,中国,九州,500.576,0,0,0
20260604B46,北海道,東北,0,75,0,0
20260604B46,東北,東京,0,2187,0,0
20260604B46,東京,中部,369.644,827.812,0,0
20260604B46,中部関西,北陸,1825.119,1173.447,0,0
20260604B46,中部,北陸関西,823.782,0,0,0
20260604B46,中部北陸,関西,925.94,0,0,0
20260604B46,関西,中国,2420.02,0,0,0
20260604B46,関西_関西-中国間(東),中国_関西-中国間(東),2420.02,0,0,0
20260604B46,関西_関西-中国間(西),中国_関西-中国間(西),2447.214,0,0,0
20260604B46,関西,四国,0,0,0,0
20260604B46,中国,四国,1149,0,0,0
20260604B46,中国,九州,508.123,0,0,0
20260604B47,北海道,東北,0,75,0,0
20260604B47,東北,東京,6.748,2194,0,0
20260604B47,東京,中部,222.144,975.312,0,0
20260604B47,中部関西,北陸,1841.417,1157.447,0,0
20260604B47,中部,北陸関西,835.751,0,0,0
20260604B47,中部北陸,関西,937.611,0,0,0
20260604B47,関西,中国,2372.369,0,0,0
20260604B47,関西_関西-中国間(東),中国_関西-中国間(東),2445.01,0,0,0
20260604B47,関西_関西-中国間(西),中国_関西-中国間(西),2372.369,0,0,0
20260604B47,関西,四国,0,0,0,0
20260604B47,中国,四国,1145.334,167.165,0,0
20260604B47,中国,九州,485,0,0,0
20260604B48,北海道,東北,0,75,0,0
20260604B48,東北,東京,324.048,2202,1,0
20260604B48,東京,中部,104.244,1093.212,1,0
20260604B48,中部関西,北陸,1904.857,1097.247,1,0
20260604B48,中部,北陸関西,872.682,0,1,0
20260604B48,中部北陸,関西,971.302,0,0,0
20260604B48,関西,中国,2431.437,0,0,0
20260604B48,関西_関西-中国間(東),中国_関西-中国間(東),2464.02,0,0,0
20260604B48,関西_関西-中国間(西),中国_関西-中国間(西),2431.437,0,0,0
20260604B48,関西,四国,0,0,0,0
20260604B48,中国,四国,1060.834,293.723,0,0
20260604B48,中国,九州,474,0,0,0
20260605B01,北海道,東北,0,75,0,0
20260605B01,東北,東京,602.196,2277,0,0
20260605B01,東京,中部,0,0,0,0
20260605B01,中部関西,北陸,2434.846,1140.666,0,0
20260605B01,中部,北陸関西,1025.179,0,0,0
20260605B01,中部北陸,関西,1100.333,490.515,0,0
20260605B01,関西,中国,2449.79,0,1,0
20260605B01,関西_関西-中国間(東),中国_関西-中国間(東),2616.333,0,1,0
20260605B01,関西_関西-中国間(西),中国_関西-中国間(西),2449.79,0,1,0
20260605B01,関西,四国,0,0,0,0
20260605B01,中国,四国,1187.524,35.63,0,1
20260605B01,中国,九州,507,0,1,0
20260605B02,北海道,東北,0,75,0,0
20260605B02,東北,東京,490.896,2277,0,0
20260605B02,東京,中部,456.98,0,0,0
20260605B02,中部関西,北陸,2435.174,1094.466,0,0
20260605B02,中部,北陸関西,1186.583,0,0,0
20260605B02,中部北陸,関西,1261.409,536.715,0,0
20260605B02,関西,中国,2438.726,0,1,0
20260605B02,関西_関西-中国間(東),中国_関西-中国間(東),2557.575,0,1,0
20260605B02,関西_関西-中国間(西),中国_関西-中国間(西),2438.726,0,1,0
20260605B02,関西,四国,0,0,0,0
20260605B02,中国,四国,1200,61.524,0,1
20260605B02,中国,九州,497,0,1,0
20260605B03,北海道,東北,0,75,0,0
20260605B03,東北,東京,437.196,2277,0,0
20260605B03,東京,中部,49.107,44.732,0,0
20260605B03,中部関西,北陸,2439.538,1070.166,0,0
20260605B03,中部,北陸関西,1169.21,0,0,0
20260605B03,中部北陸,関西,1239.672,561.015,0,0
20260605B03,関西,中国,2438.726,0,0,0
20260605B03,関西_関西-中国間(東),中国_関西-中国間(東),2557.575,0,0,0
20260605B03,関西_関西-中国間(西),中国_関西-中国間(西),2438.726,0,0,0
20260605B03,関西,四国,0,0,0,0
20260605B03,中国,四国,1200,37.724,0,0
20260605B03,中国,九州,497,0,0,0
20260605B04,北海道,東北,0,75,0,0
20260605B04,東北,東京,428.796,2277,0,0
20260605B04,東京,中部,120.479,0,0,0
20260605B04,中部関西,北陸,2436.752,1083.666,0,0
20260605B04,中部,北陸関西,1093.282,0,0,0
20260605B04,中部北陸,関西,1166.53,547.515,0,0
20260605B04,関西,中国,2440.726,0,0,0
20260605B04,関西_関西-中国間(東),中国_関西-中国間(東),2559.575,0,0,0
20260605B04,関西_関西-中国間(西),中国_関西-中国間(西),2440.726,0,0,0
20260605B04,関西,四国,0,0,0,0
20260605B04,中国,四国,1200,27.624,0,0
20260605B04,中国,九州,499,0,0,0
20260605B05,北海道,東北,0,69.037,0,0
20260605B05,東北,東京,468.396,2282,0,0
20260605B05,東京,中部,0,119.032,0,0
20260605B05,中部関西,北陸,2433.786,1116.266,0,0
20260605B05,中部,北陸関西,1099.403,0,0,0
20260605B05,中部北陸,関西,1175.617,514.915,0,0
20260605B05,関西,中国,2449.726,0,0,0
20260605B05,関西_関西-中国間(東),中国_関西-中国間(東),2567.575,0,0,0
20260605B05,関西_関西-中国間(西),中国_関西-中国間(西),2449.726,0,0,0
20260605B05,関西,四国,0,0,0,0
20260605B05,中国,四国,1200,56.024,0,0
20260605B05,中国,九州,506,0,0,0
20260605B06,北海道,東北,0,23.537,0,0
20260605B06,東北,東京,546.596,2285,0,0
20260605B06,東京,中部,0,381.132,0,0
20260605B06,中部関西,北陸,2433.072,1179.066,0,0
20260605B06,中部,北陸関西,1350.503,0,0,0
20260605B06,中部北陸,関西,1427.431,452.115,0,0
20260605B06,関西,中国,2458.726,0,0,0
20260605B06,関西_関西-中国間(東),中国_関西-中国間(東),2612.296,0,0,0
20260605B06,関西_関西-中国間(西),中国_関西-中国間(西),2458.726,0,0,0
20260605B06,関西,四国,0,0,0,0
20260605B06,中国,四国,1153.624,82.503,0,0
20260605B06,中国,九州,525,0,0,0
20260605B07,北海道,東北,0,41.124,0,0
20260605B07,東北,東京,732.334,2283,0,0
20260605B07,東京,中部,0,625.048,0,0
20260605B07,中部関西,北陸,2456.576,1002.942,0,0
20260605B07,中部,北陸関西,1459,0,0,0
20260605B07,中部北陸,関西,1512.424,450.575,0,0
20260605B07,関西,中国,2613.457,0,0,0
20260605B07,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260605B07,関西_関西-中国間(西),中国_関西-中国間(西),2613.457,0,0,0
20260605B07,関西,四国,0,0,0,0
20260605B07,中国,四国,1166.861,114.018,0,0
20260605B07,中国,九州,685.667,0,0,0
20260605B08,北海道,東北,0,20.524,0,0
20260605B08,東北,東京,832.334,2270.656,0,0
20260605B08,東京,中部,0,483.948,0,0
20260605B08,中部関西,北陸,2432,1044.042,0,0
20260605B08,中部,北陸関西,1362.234,0,0,0
20260605B08,中部北陸,関西,1440.234,409.475,0,0
20260605B08,関西,中国,2613.457,0,0,0
20260605B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260605B08,関西_関西-中国間(西),中国_関西-中国間(西),2613.457,0,0,0
20260605B08,関西,四国,0,0,0,0
20260605B08,中国,四国,1067.661,213.218,0,0
20260605B08,中国,九州,711.457,0,0,0
20260605B09,北海道,東北,0,75,0,0
20260605B09,東北,東京,948.634,2265,0,0
20260605B09,東京,中部,0,282.548,0,0
20260605B09,中部関西,北陸,2435.228,1034.542,0,0
20260605B09,中部,北陸関西,1182.834,0,0,0
20260605B09,中部北陸,関西,1257.606,418.975,0,0
20260605B09,関西,中国,2446.063,0,0,0
20260605B09,関西_関西-中国間(東),中国_関西-中国間(東),2612.606,0,0,0
20260605B09,関西_関西-中国間(西),中国_関西-中国間(西),2446.063,0,0,0
20260605B09,関西,四国,0,0,0,0
20260605B09,中国,四国,1053.861,227.018,0,0
20260605B09,中国,九州,576.273,0,0,0
20260605B10,北海道,東北,0,75,0,0
20260605B10,東北,東京,732.334,2256.656,0,0
20260605B10,東京,中部,0,155.948,0,0
20260605B10,中部関西,北陸,2435.71,1115.842,0,0
20260605B10,中部,北陸関西,1060.234,0,0,0
20260605B10,中部北陸,関西,1134.524,337.675,0,0
20260605B10,関西,中国,2393.726,0,0,0
20260605B10,関西_関西-中国間(東),中国_関西-中国間(東),2492.575,0,0,0
20260605B10,関西_関西-中国間(西),中国_関西-中国間(西),2393.726,0,0,0
20260605B10,関西,四国,0,0,0,0
20260605B10,中国,四国,964.261,348.312,0,0
20260605B10,中国,九州,553,0,0,0
20260605B11,北海道,東北,0,75,0,0
20260605B11,東北,東京,531.534,2262,0,0
20260605B11,東京,中部,0,546.248,0,0
20260605B11,中部関西,北陸,2481.71,1058.442,0,0
20260605B11,中部,北陸関西,1448.137,0,0,0
20260605B11,中部北陸,関西,1476.427,395.075,0,0
20260605B11,関西,中国,2603.457,0,0,0
20260605B11,関西_関西-中国間(東),中国_関西-中国間(東),2770,0,0,0
20260605B11,関西_関西-中国間(西),中国_関西-中国間(西),2603.457,0,0,0
20260605B11,関西,四国,0,0,0,0
20260605B11,中国,四国,951.061,329.818,0,0
20260605B11,中国,九州,732.489,0,0,0
20260605B12,北海道,東北,0,75,0,0
20260605B12,東北,東京,508.634,2262,0,0
20260605B12,東京,中部,0,514.048,0,0
20260605B12,中部関西,北陸,2440.092,948.142,0,0
20260605B12,中部,北陸関西,1418.334,0,0,0
20260605B12,中部北陸,関西,1488.242,505.375,0,0
20260605B12,関西,中国,2462.455,0,0,0
20260605B12,関西_関西-中国間(東),中国_関西-中国間(東),2628.998,0,0,0
20260605B12,関西_関西-中国間(西),中国_関西-中国間(西),2462.455,0,0,0
20260605B12,関西,四国,0,0,0,0
20260605B12,中国,四国,1014.461,266.418,0,0
20260605B12,中国,九州,480.665,0,0,0
20260605B13,北海道,東北,0,75,0,6
20260605B13,東北,東京,553.963,2226,0,6
20260605B13,東京,中部,0,1067.865,0,0
20260605B13,中部関西,北陸,2449.586,917.211,0,0
20260605B13,中部,北陸関西,1438,0,0,0
20260605B13,中部北陸,関西,1498.414,449.417,0,0
20260605B13,関西,中国,2637.527,0,26,0
20260605B13,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,26,0
20260605B13,関西_関西-中国間(西),中国_関西-中国間(西),2637.527,0,26,0
20260605B13,関西,四国,0,0,0,0
20260605B13,中国,四国,1184.377,118.263,0,26
20260605B13,中国,九州,489.669,0,25,0
20260605B14,北海道,東北,0,75,0,0
20260605B14,東北,東京,196.163,2208,0,0
20260605B14,東京,中部,0,1011.865,0,0
20260605B14,中部関西,北陸,2402.58,811.711,0,0
20260605B14,中部,北陸関西,1242.04,0,0,0
20260605B14,中部北陸,関西,1349.46,554.917,0,0
20260605B14,関西,中国,2447.461,0,19.093,0
20260605B14,関西_関西-中国間(東),中国_関西-中国間(東),2566.004,0,19.093,0
20260605B14,関西_関西-中国間(西),中国_関西-中国間(西),2447.461,0,19.093,0
20260605B14,関西,四国,0,0,0,0
20260605B14,中国,四国,1169,19.093,0,19.093
20260605B14,中国,九州,392.671,0,17.093,0
20260605B15,北海道,東北,0,75,0,0
20260605B15,東北,東京,0,2198,0,0
20260605B15,東京,中部,0,750.365,0,0
20260605B15,中部関西,北陸,2393.356,769.211,0,0
20260605B15,中部,北陸関西,988.26,0,0,0
20260605B15,中部北陸,関西,1104.904,597.417,0,0
20260605B15,関西,中国,2478.431,0,24.163,0
20260605B15,関西_関西-中国間(東),中国_関西-中国間(東),2609.904,0,24.163,0
20260605B15,関西_関西-中国間(西),中国_関西-中国間(西),2478.431,0,24.163,0
20260605B15,関西,四国,0,0,0,0
20260605B15,中国,四国,1183,24.163,0,24.163
20260605B15,中国,九州,369.825,0,15.163,0
20260605B16,北海道,東北,0,58.067,0,0
20260605B16,東北,東京,0,2198,0,0
20260605B16,東京,中部,0,699.465,0,0
20260605B16,中部関西,北陸,2372.392,744.511,0,0
20260605B16,中部,北陸関西,937.36,0,0,0
20260605B16,中部北陸,関西,1074.968,622.117,0,0
20260605B16,関西,中国,2492.8,0,17,0
20260605B16,関西_関西-中国間(東),中国_関西-中国間(東),2617.968,0,17,0
20260605B16,関西_関西-中国間(西),中国_関西-中国間(西),2492.8,0,17,0
20260605B16,関西,四国,0,0,0,0
20260605B16,中国,四国,1164,45.368,0,17
20260605B16,中国,九州,311.56,0,9,0
20260605B17,北海道,東北,0,75,0,0
20260605B17,東北,東京,96.663,2198,28,0
20260605B17,東京,中部,0,1085.165,0,0
20260605B17,中部関西,北陸,2381,809.211,0,0
20260605B17,中部,北陸関西,969,0,0,0
20260605B17,中部北陸,関西,1108,734.617,0,0
20260605B17,関西,中国,2582.527,0,30,0
20260605B17,関西_関西-中国間(東),中国_関西-中国間(東),2711,0,30,0
20260605B17,関西_関西-中国間(西),中国_関西-中国間(西),2582.527,0,30,0
20260605B17,関西,四国,0,0,0,0
20260605B17,中国,四国,1166.177,53.64,0,30
20260605B17,中国,九州,303.172,0,18,0
20260605B18,北海道,東北,0,75,0,31.696
20260605B18,東北,東京,0,2198,0,4.696
20260605B18,東京,中部,0,1200,0,0
20260605B18,中部関西,北陸,2381,908.811,8,0
20260605B18,中部,北陸関西,969,0,0,0
20260605B18,中部北陸,関西,1108,626.117,0,8
20260605B18,関西,中国,2582.527,0,32,0
20260605B18,関西_関西-中国間(東),中国_関西-中国間(東),2711,0,32,0
20260605B18,関西_関西-中国間(西),中国_関西-中国間(西),2582.527,0,32,0
20260605B18,関西,四国,0,0,0,0
20260605B18,中国,四国,1109.677,116.963,0,24
20260605B18,中国,九州,261.995,0,10,0
20260605B19,北海道,東北,0,75,0,31
20260605B19,東北,東京,0,2105,0,0
20260605B19,東京,中部,0,1200,0,0
20260605B19,中部関西,北陸,2403.506,1438.16,0,0
20260605B19,中部,北陸関西,1475.779,0,0,0
20260605B19,中部北陸,関西,805.181,0,0,0
20260605B19,関西,中国,2560.092,0,90.597,0
20260605B19,関西_関西-中国間(東),中国_関西-中国間(東),2755.565,0,90.597,0
20260605B19,関西_関西-中国間(西),中国_関西-中国間(西),2560.092,0,90.597,0
20260605B19,関西,四国,0,0,0,0
20260605B19,中国,四国,1156.474,234.99,0,26
20260605B19,中国,九州,240.56,0,11.597,0
20260605B20,北海道,東北,0,75,0,30
20260605B20,東北,東京,0,2049,0,0
20260605B20,東京,中部,0,1200,0,0
20260605B20,中部関西,北陸,2409,1440.66,2.895,0
20260605B20,中部,北陸関西,1494.779,0,0,0
20260605B20,中部北陸,関西,533.487,80.523,0,2.895
20260605B20,関西,中国,2590.092,0,107,0
20260605B20,関西_関西-中国間(東),中国_関西-中国間(東),2774.565,0,107,0
20260605B20,関西_関西-中国間(西),中国_関西-中国間(西),2590.092,0,107,0
20260605B20,関西,四国,0,0,0,0
20260605B20,中国,四国,1200,195.79,0,19
20260605B20,中国,九州,231.56,0,0,0
20260605B21,北海道,東北,0,75,0,31
20260605B21,東北,東京,0,2004,0,0
20260605B21,東京,中部,0,1200,0,0
20260605B21,中部関西,北陸,2415,1414.66,15,0
20260605B21,中部,北陸関西,1388.353,0,0,0
20260605B21,中部北陸,関西,309.708,249.523,0,15
20260605B21,関西,中国,2593.527,0,79.538,0
20260605B21,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,79.538,0
20260605B21,関西_関西-中国間(西),中国_関西-中国間(西),2593.527,0,79.538,0
20260605B21,関西,四国,0,0,0,0
20260605B21,中国,四国,1200,108.59,0,0
20260605B21,中国,九州,228.484,161.63,0,12.462
20260605B22,北海道,東北,0,75,0,30
20260605B22,東北,東京,0,1982,0,0
20260605B22,東京,中部,0,1078.495,0,0
20260605B22,中部関西,北陸,2423,1398.66,11.538,0
20260605B22,中部,北陸関西,1320.553,0,0,0
20260605B22,中部北陸,関西,217.908,357.323,0,11.538
20260605B22,関西,中国,2587.527,0,92,0
20260605B22,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,92,0
20260605B22,関西_関西-中国間(西),中国_関西-中国間(西),2587.527,0,92,0
20260605B22,関西,四国,0,0,0,0
20260605B22,中国,四国,1200,72.49,0,0
20260605B22,中国,九州,219.484,61.095,0,0
20260605B23,北海道,東北,0,75,0,48
20260605B23,東北,東京,0,1930,0,0
20260605B23,東京,中部,0,970.495,0,0
20260605B23,中部関西,北陸,2421.215,1367.96,4.538,0
20260605B23,中部,北陸関西,1354.453,0,0,0
20260605B23,中部北陸,関西,222.893,354.123,0,4.538
20260605B23,関西,中国,2649.484,0,100,0
20260605B23,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,100,0
20260605B23,関西_関西-中国間(西),中国_関西-中国間(西),2649.484,0,100,0
20260605B23,関西,四国,0,0,0,0
20260605B23,中国,四国,1200,87.247,0,0
20260605B23,中国,九州,181.128,0,0,0
20260605B24,北海道,東北,0,75,0,31
20260605B24,東北,東京,0,1990.214,0,0
20260605B24,東京,中部,0,866.895,0,0
20260605B24,中部関西,北陸,2414.168,1369.76,11,0
20260605B24,中部,北陸関西,1294.869,0,0,0
20260605B24,中部北陸,関西,172.156,414.723,0,11
20260605B24,関西,中国,2649.246,0,93.538,0
20260605B24,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,93.538,0
20260605B24,関西_関西-中国間(西),中国_関西-中国間(西),2649.246,0,93.538,0
20260605B24,関西,四国,0,0,0,0
20260605B24,中国,四国,1200,29.809,0,0
20260605B24,中国,九州,172.966,165.53,0,0
20260605B25,北海道,東北,0,75,0,35
20260605B25,東北,東京,0,2050,0,0
20260605B25,東京,中部,208.679,446.276,208.679,0
20260605B25,中部関西,北陸,2299.977,1631.529,9,0
20260605B25,中部,北陸関西,1204.685,0,0,0
20260605B25,中部北陸,関西,555.482,97.633,0,9
20260605B25,関西,中国,2641.408,0,250.04,0
20260605B25,関西_関西-中国間(東),中国_関西-中国間(東),2766.595,0,250.04,0
20260605B25,関西_関西-中国間(西),中国_関西-中国間(西),2641.408,0,250.04,0
20260605B25,関西,四国,0,0,0,0
20260605B25,中国,四国,1200,0,0,0
20260605B25,中国,九州,66.008,413.644,65.04,0
20260605B26,北海道,東北,0,75,0,41
20260605B26,東北,東京,0,2050,0,0
20260605B26,東京,中部,278.289,306.876,278.289,0
20260605B26,中部関西,北陸,2288.089,1643.329,0,0
20260605B26,中部,北陸関西,1256.595,0,0,0
20260605B26,中部北陸,関西,619.28,0,0,0
20260605B26,関西,中国,2608.061,0,256.04,0
20260605B26,関西_関西-中国間(東),中国_関西-中国間(東),2727.534,0,256.04,0
20260605B26,関西_関西-中国間(西),中国_関西-中国間(西),2608.061,0,256.04,0
20260605B26,関西,四国,0,0,0,0
20260605B26,中国,四国,1200,10.014,0,0
20260605B26,中国,九州,106.208,373.444,60.04,0
20260605B27,北海道,東北,0,75,0,33.156
20260605B27,東北,東京,0,1978,0,4.156
20260605B27,東京,中部,0,1200,0,0
20260605B27,中部関西,北陸,2382.021,1657.929,0,0
20260605B27,中部,北陸関西,1239.274,1.387,0,1.387
20260605B27,中部北陸,関西,508.027,254.233,0,1.387
20260605B27,関西,中国,2554.527,0,244.653,0
20260605B27,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,244.653,0
20260605B27,関西_関西-中国間(西),中国_関西-中国間(西),2554.527,0,244.653,0
20260605B27,関西,四国,0,0,0,0
20260605B27,中国,四国,1200,49.014,0,0
20260605B27,中国,九州,141.473,399.121,41.653,0
20260605B28,北海道,東北,0,75,0,30.262
20260605B28,東北,東京,0,2042,0,0.262
20260605B28,東京,中部,0,681.976,0,0
20260605B28,中部関西,北陸,2327.557,1714.129,0,0
20260605B28,中部,北陸関西,1804.806,0,0,0
20260605B28,中部北陸,関西,1128.023,0,0,0
20260605B28,関西,中国,2570.527,0,189,0
20260605B28,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,189,0
20260605B28,関西_関西-中国間(西),中国_関西-中国間(西),2570.527,0,189,0
20260605B28,関西,四国,0,0,0,0
20260605B28,中国,四国,1200,141.814,0,0
20260605B28,中国,九州,204.693,199.435,39,0
20260605B29,北海道,東北,0,75,0,73
20260605B29,東北,東京,0,2096,0,82
20260605B29,東京,中部,0,725.476,0,0
20260605B29,中部関西,北陸,2435.713,1602.229,0,0
20260605B29,中部,北陸関西,1851.832,0,0,0
20260605B29,中部北陸,関西,1269.267,0,0,0
20260605B29,関西,中国,2573.527,0,223.64,0
20260605B29,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,223.64,0
20260605B29,関西_関西-中国間(西),中国_関西-中国間(西),2573.527,0,223.64,0
20260605B29,関西,四国,0,0,0,0
20260605B29,中国,四国,1200,194.114,0,0
20260605B29,中国,九州,176.973,387.229,40.64,0
20260605B30,北海道,東北,0,75,0,65
20260605B30,東北,東京,0,2076,0,74
20260605B30,東京,中部,0,1104.276,0,0
20260605B30,中部関西,北陸,2496.057,1592.629,0,0
20260605B30,中部,北陸関西,1930,0,0,0
20260605B30,中部北陸,関西,1287.091,0,0,0
20260605B30,関西,中国,2586.527,0,178,0
20260605B30,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,178,0
20260605B30,関西_関西-中国間(西),中国_関西-中国間(西),2586.527,0,178,0
20260605B30,関西,四国,0,0,0,0
20260605B30,中国,四国,1200,235.114,0,0
20260605B30,中国,九州,239.56,61.973,0,10
20260605B31,北海道,東北,0,75,0,69
20260605B31,東北,東京,0,2054,0,77
20260605B31,東京,中部,0,956.268,0,0
