H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250304B01,合計（確報値）,応札件数（電源属地別）[件],4,4,0,0,1,0,12,2,4,27
20250304B01,合計（確報値）,約定件数（電源属地別）[件],3,4,0,0,1,0,11,2,4,25
20250304B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.3,5.3,0,0,1.13,0,2.39,0.98,19.51,19.51
20250304B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.21,2.59,0,0,1.13,0,0.34,0.87,0.88,0.34
20250304B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.73,3.71,0,0,1.13,0,1.81,0.9,6.29,2.69
20250304B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.3,5.3,0,0,1.13,2.32,2.39,0.98,19.51,19.51
20250304B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.21,2.59,0,0,1.13,0.34,0.34,0.87,0.88,0.34
20250304B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.73,3.71,0,0,1.13,1.93,1.79,0.9,6.29,2.69
20250304B01,合計（確報値）,約定量合計（TSO別）[MW],182,56,0,0,19,21.455,187.255,45,13.979,524.689
20250304B01,合計（確報値）,（内訳）自エリアからの約定量[MW],182,56,0,0,19,0,187.255,45,13.979,503.234
20250304B02,システム約定結果,募集量（TSO別）[MW],120,282,872,315,135,527,309,83,335,2978
20250304B02,システム約定結果,応札量合計（電源属地別）[MW],234.29,66.67,1.85,0,19,0,215.155,45,13.979,595.944
20250304B02,システム約定結果,落札量合計（電源属地別）[MW],152.3,66.67,1.85,0,19,0,215.155,45,13.979,513.954
20250304B02,システム約定結果,応札件数（電源属地別）[件],5,5,1,0,1,0,7,2,4,25
20250304B02,システム約定結果,落札件数（電源属地別）[件],3,5,1,0,1,0,7,2,4,23
20250304B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6,4.71,16.6,0,1.76,0,3.75,2.63,19.51,19.51
20250304B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.28,1.26,16.6,0,1.76,0,0.44,0.41,1.43,0.41
20250304B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.17,2.64,16.6,0,1.76,0,2.86,0.95,6.68,3.16
20250304B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6,4.71,16.6,0,1.76,3.75,3.75,2.63,19.51,19.51
20250304B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.28,1.26,16.6,0,1.76,3.75,0.44,0.41,1.43,0.41
20250304B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.17,2.64,16.6,0,1.76,3.75,2.72,0.95,6.68,3.16
20250304B02,システム約定結果,落札量合計（TSO別）[MW],152.3,66.67,1.85,0,19,28.455,186.7,45,13.979,513.954
20250304B02,システム約定結果,（内訳）自エリアからの落札量[MW],152.3,66.67,1.85,0,19,0,186.7,45,13.979,485.499
20250304B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B02,合計（確報値）,募集量（TSO別）[MW],120,282,872,315,135,527,309,83,335,2978
20250304B02,合計（確報値）,応札量合計（電源属地別）[MW],234.29,66.67,1.85,0,19,0,288.046,45,13.979,668.835
20250304B02,合計（確報値）,約定量合計（電源属地別）[MW],152.3,66.67,1.85,0,19,0,208.71,45,13.979,507.509
20250304B02,合計（確報値）,応札件数（電源属地別）[件],5,5,1,0,1,0,11,2,4,29
20250304B02,合計（確報値）,約定件数（電源属地別）[件],3,5,1,0,1,0,10,2,4,26
20250304B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6,4.71,16.6,0,1.76,0,3.75,2.63,19.51,19.51
20250304B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.28,1.26,16.6,0,1.76,0,0.44,0.41,1.43,0.41
20250304B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.17,2.64,16.6,0,1.76,0,2.83,0.95,6.68,3.16
20250304B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6,4.71,16.6,0,1.76,3.75,3.75,2.63,19.51,19.51
20250304B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.28,1.26,16.6,0,1.76,3.75,0.44,0.41,1.43,0.41
20250304B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.17,2.64,16.6,0,1.76,3.75,2.69,0.95,6.68,3.16
20250304B02,合計（確報値）,約定量合計（TSO別）[MW],152.3,66.67,1.85,0,19,28.455,180.255,45,13.979,507.509
20250304B02,合計（確報値）,（内訳）自エリアからの約定量[MW],152.3,66.67,1.85,0,19,0,180.255,45,13.979,479.054
20250304B03,システム約定結果,募集量（TSO別）[MW],152,356,953,338,144,580,321,97,349,3290
20250304B03,システム約定結果,応札量合計（電源属地別）[MW],232.3,78.67,1.85,0,44,0,193.815,45,10.979,606.614
20250304B03,システム約定結果,落札量合計（電源属地別）[MW],184,78.67,1.85,0,44,0,193.815,45,10.979,558.314
20250304B03,システム約定結果,応札件数（電源属地別）[件],4,6,1,0,2,0,5,2,3,23
20250304B03,システム約定結果,落札件数（電源属地別）[件],3,6,1,0,2,0,5,2,3,22
20250304B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.17,3.12,16.6,0,5.4,0,5.5,5.21,19.51,19.51
20250304B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.09,1.26,16.6,0,4.5,0,2.03,1.23,3.85,1.23
20250304B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.05,2.11,16.6,0,5.01,0,4.85,2.2,9.52,4.13
20250304B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.17,3.12,16.6,0,5.4,5.5,5.5,5.21,19.51,19.51
20250304B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.09,1.26,16.6,0,4.5,1.23,2.03,1.23,3.85,1.23
20250304B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.05,2.11,16.6,0,5.01,4.82,4.77,2.3,9.52,4.13
20250304B03,システム約定結果,落札量合計（TSO別）[MW],184,78.67,1.85,0,44,24.939,172.876,41,10.979,558.314
20250304B03,システム約定結果,（内訳）自エリアからの落札量[MW],184,78.67,1.85,0,44,0,172.876,41,10.979,533.375
20250304B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B03,合計（確報値）,募集量（TSO別）[MW],152,356,953,338,144,580,321,97,349,3290
20250304B03,合計（確報値）,応札量合計（電源属地別）[MW],232.3,78.67,1.85,0,44,0,273.151,45,10.979,685.95
20250304B03,合計（確報値）,約定量合計（電源属地別）[MW],184,78.67,1.85,0,44,0,193.815,45,10.979,558.314
20250304B03,合計（確報値）,応札件数（電源属地別）[件],4,6,1,0,2,0,9,2,3,27
20250304B03,合計（確報値）,約定件数（電源属地別）[件],3,6,1,0,2,0,8,2,3,25
20250304B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.17,3.12,16.6,0,5.4,0,5.5,5.21,19.51,19.51
20250304B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.09,1.26,16.6,0,4.5,0,2.03,1.23,3.85,1.23
20250304B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.05,2.11,16.6,0,5.01,0,4.85,2.2,9.52,4.13
20250304B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.17,3.12,16.6,0,5.4,5.5,5.5,5.21,19.51,19.51
20250304B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.09,1.26,16.6,0,4.5,1.23,2.03,1.23,3.85,1.23
20250304B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.05,2.11,16.6,0,5.01,4.82,4.77,2.3,9.52,4.13
20250304B03,合計（確報値）,約定量合計（TSO別）[MW],184,78.67,1.85,0,44,24.939,172.876,41,10.979,558.314
20250304B03,合計（確報値）,（内訳）自エリアからの約定量[MW],184,78.67,1.85,0,44,0,172.876,41,10.979,533.375
20250304B04,システム約定結果,募集量（TSO別）[MW],157,425,945,354,147,592,327,111,382,3440
20250304B04,システム約定結果,応札量合計（電源属地別）[MW],234.29,66.67,1.85,0,44,0,193.815,45,15.868,601.493
20250304B04,システム約定結果,落札量合計（電源属地別）[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B04,システム約定結果,応札件数（電源属地別）[件],5,5,1,0,2,0,5,2,5,25
20250304B04,システム約定結果,落札件数（電源属地別）[件],3,5,1,0,2,0,5,2,5,23
20250304B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.5,5,16.6,0,2.22,0,5.14,3.54,19.51,19.51
20250304B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.88,1.26,16.6,0,1.32,0,1.76,0.35,0.43,0.35
20250304B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.69,2.94,16.6,0,1.83,0,4.5,1.13,7.5,3.68
20250304B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.5,5,16.6,0,2.22,0,5.14,3.54,19.51,19.51
20250304B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.88,1.26,16.6,0,1.32,0,1.76,0.35,0.43,0.35
20250304B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.69,2.94,16.6,0,1.83,0,4.5,1.13,7.5,3.68
20250304B04,システム約定結果,落札量合計（TSO別）[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B04,システム約定結果,（内訳）自エリアからの落札量[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B04,合計（確報値）,募集量（TSO別）[MW],157,425,945,354,147,592,327,111,382,3440
20250304B04,合計（確報値）,応札量合計（電源属地別）[MW],234.29,66.67,1.85,0,44,0,273.151,45,15.868,680.829
20250304B04,合計（確報値）,約定量合計（電源属地別）[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B04,合計（確報値）,応札件数（電源属地別）[件],5,5,1,0,2,0,8,2,5,28
20250304B04,合計（確報値）,約定件数（電源属地別）[件],3,5,1,0,2,0,7,2,5,25
20250304B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.5,5,16.6,0,2.22,0,5.14,3.54,19.51,19.51
20250304B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.88,1.26,16.6,0,1.32,0,1.76,0.35,0.43,0.35
20250304B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.69,2.94,16.6,0,1.83,0,4.5,1.13,7.5,3.68
20250304B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.5,5,16.6,0,2.22,0,5.14,3.54,19.51,19.51
20250304B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.88,1.26,16.6,0,1.32,0,1.76,0.35,0.43,0.35
20250304B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.69,2.94,16.6,0,1.83,0,4.5,1.13,7.5,3.68
20250304B04,合計（確報値）,約定量合計（TSO別）[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B04,合計（確報値）,（内訳）自エリアからの約定量[MW],184,66.67,1.85,0,44,0,193.815,45,15.868,551.203
20250304B05,システム約定結果,募集量（TSO別）[MW],121,432,918,355,146,594,324,111,386,3387
20250304B05,システム約定結果,応札量合計（電源属地別）[MW],171.29,66.67,1.85,0,44,0,114.479,71,13.878,483.167
20250304B05,システム約定結果,落札量合計（電源属地別）[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B05,システム約定結果,応札件数（電源属地別）[件],5,5,1,0,2,0,4,3,4,24
20250304B05,システム約定結果,落札件数（電源属地別）[件],3,5,1,0,2,0,4,3,4,22
20250304B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],15.12,4.99,16.6,0,1.16,0,4.15,2.58,19.51,19.51
20250304B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.36,1.26,16.6,0,0.34,0,0.8,0.43,0.34,0.34
20250304B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.64,2.93,16.6,0,0.81,0,3.13,1.51,5.7,3.92
20250304B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],15.12,4.99,16.6,0,1.16,0,4.15,2.58,19.51,19.51
20250304B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.36,1.26,16.6,0,0.34,0,0.8,0.43,0.34,0.34
20250304B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.64,2.93,16.6,0,0.81,0,3.13,1.51,5.7,3.92
20250304B05,システム約定結果,落札量合計（TSO別）[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B05,システム約定結果,（内訳）自エリアからの落札量[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B05,合計（確報値）,募集量（TSO別）[MW],121,432,918,355,146,594,324,111,386,3387
20250304B05,合計（確報値）,応札量合計（電源属地別）[MW],171.29,66.67,1.85,0,44,0,114.479,71,13.878,483.167
20250304B05,合計（確報値）,約定量合計（電源属地別）[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B05,合計（確報値）,応札件数（電源属地別）[件],5,5,1,0,2,0,4,3,4,24
20250304B05,合計（確報値）,約定件数（電源属地別）[件],3,5,1,0,2,0,4,3,4,22
20250304B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],15.12,4.99,16.6,0,1.16,0,4.15,2.58,19.51,19.51
20250304B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.36,1.26,16.6,0,0.34,0,0.8,0.43,0.34,0.34
20250304B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.64,2.93,16.6,0,0.81,0,3.13,1.51,5.7,3.92
20250304B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],15.12,4.99,16.6,0,1.16,0,4.15,2.58,19.51,19.51
20250304B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.36,1.26,16.6,0,0.34,0,0.8,0.43,0.34,0.34
20250304B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.64,2.93,16.6,0,0.81,0,3.13,1.51,5.7,3.92
20250304B05,合計（確報値）,約定量合計（TSO別）[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B05,合計（確報値）,（内訳）自エリアからの約定量[MW],152.3,66.67,1.85,0,44,0,114.479,71,13.878,464.177
20250304B06,システム約定結果,募集量（TSO別）[MW],133,381,922,322,149,563,324,96,370,3260
20250304B06,システム約定結果,応札量合計（電源属地別）[MW],198.29,66.67,1.85,0,19,0,114.788,45,16.868,462.466
20250304B06,システム約定結果,落札量合計（電源属地別）[MW],196.3,66.67,1.85,0,19,0,114.788,45,16.868,460.476
20250304B06,システム約定結果,応札件数（電源属地別）[件],5,5,1,0,1,0,4,2,6,24
20250304B06,システム約定結果,落札件数（電源属地別）[件],4,5,1,0,1,0,4,2,6,23
20250304B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.65,3.91,16.6,0,3.32,0,5.89,4.15,19.51,19.51
20250304B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.5,1.26,16.6,0,3.32,0,2.49,0.62,1.36,0.62
20250304B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.81,2.31,16.6,0,3.32,0,4.86,1.48,8.78,3.84
20250304B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.65,3.91,16.6,0,3.32,0,5.89,4.15,19.51,19.51
20250304B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.5,1.26,16.6,0,3.32,0,0.62,0.62,1.36,0.62
20250304B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.81,2.31,16.6,0,3.32,0,4.65,1.62,8.78,3.84
20250304B06,システム約定結果,落札量合計（TSO別）[MW],196.3,66.67,1.85,0,19,0,120.788,39,16.868,460.476
20250304B06,システム約定結果,（内訳）自エリアからの落札量[MW],196.3,66.67,1.85,0,19,0,114.788,39,16.868,454.476
20250304B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B06,合計（確報値）,募集量（TSO別）[MW],133,381,922,322,149,563,324,96,370,3260
20250304B06,合計（確報値）,応札量合計（電源属地別）[MW],198.29,66.67,1.85,0,19,0,194.124,45,16.868,541.802
20250304B06,合計（確報値）,約定量合計（電源属地別）[MW],196.3,66.67,1.85,0,19,0,114.788,45,16.868,460.476
20250304B06,合計（確報値）,応札件数（電源属地別）[件],5,5,1,0,1,0,8,2,6,28
20250304B06,合計（確報値）,約定件数（電源属地別）[件],4,5,1,0,1,0,7,2,6,26
20250304B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.65,3.91,16.6,0,3.32,0,5.89,4.15,19.51,19.51
20250304B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.5,1.26,16.6,0,3.32,0,2.49,0.62,1.36,0.62
20250304B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.81,2.31,16.6,0,3.32,0,4.86,1.48,8.78,3.84
20250304B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.65,3.91,16.6,0,3.32,0,5.89,4.15,19.51,19.51
20250304B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.5,1.26,16.6,0,3.32,0,0.62,0.62,1.36,0.62
20250304B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.81,2.31,16.6,0,3.32,0,4.65,1.62,8.78,3.84
20250304B06,合計（確報値）,約定量合計（TSO別）[MW],196.3,66.67,1.85,0,19,0,120.788,39,16.868,460.476
20250304B06,合計（確報値）,（内訳）自エリアからの約定量[MW],196.3,66.67,1.85,0,19,0,114.788,39,16.868,454.476
20250304B07,システム約定結果,募集量（TSO別）[MW],126,317,907,326,147,557,325,90,342,3137
20250304B07,システム約定結果,応札量合計（電源属地別）[MW],232.3,66.67,1.85,0,19,0,215.155,45,77.979,657.954
20250304B07,システム約定結果,落札量合計（電源属地別）[MW],184,66.67,1.85,0,19,0,215.155,45,77.979,609.654
20250304B07,システム約定結果,応札件数（電源属地別）[件],4,5,1,0,1,0,7,2,5,25
20250304B07,システム約定結果,落札件数（電源属地別）[件],3,5,1,0,1,0,7,2,5,24
20250304B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.65,4.25,16.6,0,4.68,0,5.86,5.32,19.51,19.51
20250304B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.62,1.26,16.6,0,4.68,0,2.39,1.23,3.99,1.23
20250304B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.09,2.52,16.6,0,4.68,0,4.93,2.23,6.65,4.46
20250304B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.65,4.25,16.6,0,4.68,0,5.86,5.32,19.51,19.51
20250304B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.62,1.26,16.6,0,4.68,0,2.39,1.23,3.99,1.23
20250304B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.09,2.52,16.6,0,4.68,0,4.93,2.23,6.65,4.46
20250304B07,システム約定結果,落札量合計（TSO別）[MW],184,66.67,1.85,0,19,0,215.155,45,77.979,609.654
20250304B07,システム約定結果,（内訳）自エリアからの落札量[MW],184,66.67,1.85,0,19,0,215.155,45,77.979,609.654
20250304B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250304B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250304B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250304B07,合計（確報値）,募集量（TSO別）[MW],126,317,907,326,147,557,325,90,342,3137
20250304B07,合計（確報値）,応札量合計（電源属地別）[MW],232.3,66.67,1.85,0,19,0,294.491,45,77.979,737.29
20250304B07,合計（確報値）,約定量合計（電源属地別）[MW],184,66.67,1.85,0,19,0,215.155,45,77.979,609.654
20250304B07,合計（確報値）,応札件数（電源属地別）[件],4,5,1,0,1,0,11,2,5,29
20250304B07,合計（確報値）,約定件数（電源属地別）[件],3,5,1,0,1,0,10,2,5,27
20250304B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.65,4.25,16.6,0,4.68,0,5.86,5.32,19.51,19.51
